Season,TeamID,ConfAbbrev,Conference,ConfRank,ConfSRS,ConfSOS,WinPCT,Wins,Losses,Schools
2017,1402,sun_belt,Sun Belt Conference,14,-2.8,-2.6,0.534482759,217,189,12
2017,1403,big_twelve,Big 12 Conference,1,17.44,11.26,0.621387283,215,131,10
2017,1404,ovc,Ohio Valley Conference,23,-5.19,-3.34,0.481481481,182,196,12
2017,1405,mac,Mid-American Conference,13,-1.26,-1.67,0.532828283,211,185,12
2017,1406,caa,Colonial Athletic Association,12,-1.22,-1.27,0.52293578,171,156,10
2017,1407,sun_belt,Sun Belt Conference,14,-2.8,-2.6,0.534482759,217,189,12
2017,1408,aac,American Athletic Conference,7,6.2,4.11,0.549723757,199,163,11
2017,1409,aac,American Athletic Conference,7,6.2,4.11,0.549723757,199,163,11
2017,1410,wac,Western Athletic Conference,21,-4.37,-2.66,0.52851711,139,124,8
2017,1411,swac,Southwest Athletic Conference,32,-17.06,-10.16,0.381987578,123,199,10
2017,1412,cusa,Conference USA,16,-3.26,-2.42,0.495575221,224,228,14
2017,1413,big_west,Big West Conference,26,-7.63,-3.78,0.440559441,126,160,9
2017,1414,big_west,Big West Conference,26,-7.63,-3.78,0.440559441,126,160,9
2017,1415,big_west,Big West Conference,26,-7.63,-3.78,0.440559441,126,160,9
2017,1416,aac,American Athletic Conference,7,6.2,4.11,0.549723757,199,163,11
2017,1417,pac_twelve,Pacific-12 Conference,6,9.33,6.73,0.586206897,238,168,12
2017,1418,sun_belt,Sun Belt Conference,14,-2.8,-2.6,0.534482759,217,189,12
2017,1419,sun_belt,Sun Belt Conference,14,-2.8,-2.6,0.534482759,217,189,12
2017,1420,aec,America East Conference,24,-6.66,-5.01,0.501694915,148,147,9
2017,1421,big_south,Big South Conference,29,-9.36,-6.04,0.492307692,160,165,10
2017,1422,southern,Southern Conference,18,-3.6,-2.17,0.518072289,172,160,10
2017,1423,caa,Colonial Athletic Association,12,-1.22,-1.27,0.52293578,171,156,10
2017,1424,mwc,Mountain West Conference,11,2.95,1.92,0.554945055,202,162,11
2017,1425,pac_twelve,Pacific-12 Conference,6,9.33,6.73,0.586206897,238,168,12
2017,1426,sun_belt,Sun Belt Conference,14,-2.8,-2.6,0.534482759,217,189,12
2017,1427,cusa,Conference USA,16,-3.26,-2.42,0.495575221,224,228,14
2017,1428,pac_twelve,Pacific-12 Conference,6,9.33,6.73,0.586206897,238,168,12
2017,1429,mwc,Mountain West Conference,11,2.95,1.92,0.554945055,202,162,11
2017,1430,wac,Western Athletic Conference,21,-4.37,-2.66,0.52851711,139,124,8
2017,1431,cusa,Conference USA,16,-3.26,-2.42,0.495575221,224,228,14
2017,1433,a_ten,Atlantic 10 Conference,8,3.8,2.66,0.542299349,250,211,14
2017,1434,horizon,Horizon League,19,-3.63,-2.42,0.507507508,169,164,10
2017,1435,sec,Southeastern Conference,5,11.72,8.82,0.575630252,274,202,14
2017,1436,aec,America East Conference,24,-6.66,-5.01,0.501694915,148,147,9
2017,1437,big_east,Big East Conference,3,13.19,9.11,0.600591716,203,135,10
2017,1438,acc,Atlantic Coast Conference,2,14.66,9.67,0.620155039,320,196,15
2017,1439,acc,Atlantic Coast Conference,2,14.66,9.67,0.620155039,320,196,15
2017,1440,southern,Southern Conference,18,-3.6,-2.17,0.518072289,172,160,10
2017,1441,southern,Southern Conference,18,-3.6,-2.17,0.518072289,172,160,10
2017,1442,summit,Summit League,17,-3.3,-1.85,0.503521127,143,141,9
2017,1443,cusa,Conference USA,16,-3.26,-2.42,0.495575221,224,228,14
2017,1444,mac,Mid-American Conference,13,-1.26,-1.67,0.532828283,211,185,12
2017,1447,nec,Northeast Conference,30,-10.26,-6.52,0.4169279,133,186,10
2017,1448,acc,Atlantic Coast Conference,2,14.66,9.67,0.620155039,320,196,15
2017,1449,pac_twelve,Pacific-12 Conference,6,9.33,6.73,0.586206897,238,168,12
2017,1450,pac_twelve,Pacific-12 Conference,6,9.33,6.73,0.586206897,238,168,12
2017,1451,big_sky,Big Sky Conference,27,-7.72,-5.16,0.453125,174,210,12
2017,1452,big_twelve,Big 12 Conference,1,17.44,11.26,0.621387283,215,131,10
2017,1453,horizon,Horizon League,19,-3.63,-2.42,0.507507508,169,164,10
2017,1454,horizon,Horizon League,19,-3.63,-2.42,0.507507508,169,164,10
2017,1455,mvc,Missouri Valley Conference,9,3.48,2.62,0.525993884,172,155,10
2017,1456,caa,Colonial Athletic Association,12,-1.22,-1.27,0.52293578,171,156,10
2017,1457,big_south,Big South Conference,29,-9.36,-6.04,0.492307692,160,165,10
2017,1458,big_ten,Big Ten Conference,4,12.64,8.75,0.6,288,192,14
2017,1459,southern,Southern Conference,18,-3.6,-2.17,0.518072289,172,160,10
2017,1460,horizon,Horizon League,19,-3.63,-2.42,0.507507508,169,164,10
2017,1461,mwc,Mountain West Conference,11,2.95,1.92,0.554945055,202,162,11
2017,1462,big_east,Big East Conference,3,13.19,9.11,0.600591716,203,135,10
2017,1463,ivy,Ivy League,15,-3.17,-2.5,0.486842105,111,117,8
2017,1464,horizon,Horizon League,19,-3.63,-2.42,0.507507508,169,164,10
2018,1101,southland,Southland Conference,29,-9.29,-5.77,0.483173077,201,215,13
2018,1102,mwc,Mountain West Conference,8,4.43,3.05,0.548476454,198,163,11
2018,1103,mac,Mid-American Conference,13,-2.01,-1.88,0.5475,219,181,12
2018,1104,sec,Southeastern Conference,5,13.0,9.34,0.597077244,286,193,14
2018,1105,swac,Southwest Athletic Conference,31,-15.97,-8.63,0.354740061,116,211,10
2018,1106,swac,Southwest Athletic Conference,31,-15.97,-8.63,0.354740061,116,211,10
2018,1107,aec,America East Conference,24,-5.62,-4.4,0.496575342,145,147,9
2018,1108,swac,Southwest Athletic Conference,31,-15.97,-8.63,0.354740061,116,211,10
2018,1110,patriot,Patriot League,27,-7.77,-5.83,0.461783439,145,169,10
2018,1111,sun_belt,Sun Belt Conference,15,-2.96,-2.68,0.508860759,201,194,12
2018,1112,pac_twelve,Pacific-12 Conference,6,8.61,6.15,0.573200993,231,172,12
2018,1113,pac_twelve,Pacific-12 Conference,6,8.61,6.15,0.573200993,231,172,12
2018,1114,sun_belt,Sun Belt Conference,15,-2.96,-2.68,0.508860759,201,194,12
2018,1115,swac,Southwest Athletic Conference,31,-15.97,-8.63,0.354740061,116,211,10
2018,1116,sec,Southeastern Conference,5,13.0,9.34,0.597077244,286,193,14
2018,1117,sun_belt,Sun Belt Conference,15,-2.96,-2.68,0.508860759,201,194,12
2018,1119,patriot,Patriot League,27,-7.77,-5.83,0.461783439,145,169,10
2018,1120,sec,Southeastern Conference,5,13.0,9.34,0.597077244,286,193,14
2018,1122,ovc,Ohio Valley Conference,23,-5.25,-3.54,0.498687664,190,191,12
2018,1123,mac,Mid-American Conference,13,-2.01,-1.88,0.5475,219,181,12
2018,1124,big_twelve,Big 12 Conference,1,15.16,9.83,0.628571429,220,130,10
2018,1125,ovc,Ohio Valley Conference,23,-5.25,-3.54,0.498687664,190,191,12
2018,1126,meac,Mid-Eastern Athletic Conference,32,-16.74,-9.52,0.379391101,162,265,13
2018,1127,aec,America East Conference,24,-5.62,-4.4,0.496575342,145,147,9
2018,1129,mwc,Mountain West Conference,8,4.43,3.05,0.548476454,198,163,11
2018,1130,acc,Atlantic Coast Conference,3,13.38,8.51,0.611650485,315,200,15
2018,1131,patriot,Patriot League,27,-7.77,-5.83,0.461783439,145,169,10
2018,1132,mac,Mid-American Conference,13,-2.01,-1.88,0.5475,219,181,12
2018,1133,mvc,Missouri Valley Conference,9,2.43,1.61,0.561933535,186,145,10
2018,1135,ivy,Ivy League,20,-4.65,-3.07,0.465811966,109,125,8
2018,1136,nec,Northeast Conference,30,-9.84,-6.89,0.45625,146,174,10
2018,1137,patriot,Patriot League,27,-7.77,-5.83,0.461783439,145,169,10
2018,1138,mac,Mid-American Conference,13,-2.01,-1.88,0.5475,219,181,12
2018,1139,big_east,Big East Conference,2,14.22,9.28,0.624633431,213,128,10
2018,1140,wcc,West Coast Conference,11,1.83,1.43,0.530973451,180,159,10
2018,1141,mac,Mid-American Conference,13,-2.01,-1.88,0.5475,219,181,12
2018,1142,big_west,Big West Conference,19,-4.2,-1.68,0.484320557,139,148,9
2018,1143,pac_twelve,Pacific-12 Conference,6,8.61,6.15,0.573200993,231,172,12
2018,1144,big_south,Big South Conference,26,-7.38,-5.26,0.496969697,164,166,10
2018,1145,maac,Metro Atlantic Athletic Conference,21,-4.8,-3.48,0.461971831,164,191,11
2018,1146,southland,Southland Conference,29,-9.29,-5.77,0.483173077,201,215,13
2018,1148,nec,Northeast Conference,30,-9.84,-6.89,0.45625,146,174,10
2018,1149,big_south,Big South Conference,26,-7.38,-5.26,0.496969697,164,166,10
2018,1150,cusa,Conference USA,12,0.22,0.2,0.525751073,245,221,14
2018,1151,southern,Southern Conference,22,-5.23,-3.38,0.510638298,168,161,10
2018,1152,wac,Western Athletic Conference,18,-3.81,-1.77,0.505703422,133,130,8
2018,1153,aac,American Athletic Conference,7,5.58,3.41,0.571428571,224,168,12
2018,1154,southern,Southern Conference,22,-5.23,-3.38,0.510638298,168,161,10
2018,1155,acc,Atlantic Coast Conference,3,13.38,8.51,0.611650485,315,200,15
2018,1156,horizon,Horizon League,25,-5.88,-3.58,0.465256798,154,177,10
2018,1157,sun_belt,Sun Belt Conference,15,-2.96,-2.68,0.508860759,201,194,12
2018,1158,caa,Colonial Athletic Association,16,-3.06,-2.14,0.517027864,167,156,10
2018,1159,patriot,Patriot League,27,-7.77,-5.83,0.461783439,145,169,10
2018,1160,pac_twelve,Pacific-12 Conference,6,8.61,6.15,0.573200993,231,172,12
2018,1161,mwc,Mountain West Conference,8,4.43,3.05,0.548476454,198,163,11
2018,1162,ivy,Ivy League,20,-4.65,-3.07,0.465811966,109,125,8
2018,1163,aac,American Athletic Conference,7,5.58,3.41,0.571428571,224,168,12
2018,1164,meac,Mid-Eastern Athletic Conference,32,-16.74,-9.52,0.379391101,162,265,13
2018,1165,ivy,Ivy League,20,-4.65,-3.07,0.465811966,109,125,8
2018,1166,big_east,Big East Conference,2,14.22,9.28,0.624633431,213,128,10
2018,1167,wac,Western Athletic Conference,18,-3.81,-1.77,0.505703422,133,130,8
2018,1168,big_west,Big West Conference,19,-4.2,-1.68,0.484320557,139,148,9
2018,1169,big_west,Big West Conference,19,-4.2,-1.68,0.484320557,139,148,9
2018,1170,big_sky,Big Sky Conference,17,-3.55,-2.0,0.503816794,198,195,12
2018,1171,ivy,Ivy League,20,-4.65,-3.07,0.465811966,109,125,8
2018,1172,a_ten,Atlantic 10 Conference,10,2.26,1.99,0.50877193,232,224,14
2018,1173,a_ten,Atlantic 10 Conference,10,2.26,1.99,0.50877193,232,224,14
2018,1174,caa,Colonial Athletic Association,16,-3.06,-2.14,0.517027864,167,156,10
2018,1175,meac,Mid-Eastern Athletic Conference,32,-16.74,-9.52,0.379391101,162,265,13
2018,1176,summit,Summit League,14,-2.89,-1.41,0.5234375,134,122,8
2018,1177,big_east,Big East Conference,2,14.22,9.28,0.624633431,213,128,10
2018,1178,horizon,Horizon League,25,-5.88,-3.58,0.465256798,154,177,10
2018,1179,mvc,Missouri Valley Conference,9,2.43,1.61,0.561933535,186,145,10
2018,1180,caa,Colonial Athletic Association,16,-3.06,-2.14,0.517027864,167,156,10
2018,1181,acc,Atlantic Coast Conference,3,13.38,8.51,0.611650485,315,200,15
2018,1182,a_ten,Atlantic 10 Conference,10,2.26,1.99,0.50877193,232,224,14
2018,1183,ovc,Ohio Valley Conference,23,-5.25,-3.54,0.498687664,190,191,12
2018,1184,ovc,Ohio Valley Conference,23,-5.25,-3.54,0.498687664,190,191,12
2018,1185,mac,Mid-American Conference,13,-2.01,-1.88,0.5475,219,181,12
2018,1186,big_sky,Big Sky Conference,17,-3.55,-2.0,0.503816794,198,195,12
2018,1187,aac,American Athletic Conference,7,5.58,3.41,0.571428571,224,168,12
2018,1188,ovc,Ohio Valley Conference,23,-5.25,-3.54,0.498687664,190,191,12
2018,1189,caa,Colonial Athletic Association,16,-3.06,-2.14,0.517027864,167,156,10
2018,1190,southern,Southern Conference,22,-5.23,-3.38,0.510638298,168,161,10
2018,1191,mvc,Missouri Valley Conference,9,2.43,1.61,0.561933535,186,145,10
2018,1192,nec,Northeast Conference,30,-9.84,-6.89,0.45625,146,174,10
2018,1193,maac,Metro Atlantic Athletic Conference,21,-4.8,-3.48,0.461971831,164,191,11
2018,1194,cusa,Conference USA,12,0.22,0.2,0.525751073,245,221,14
2018,1195,a_sun,Atlantic Sun Conference,28,-9.15,-4.72,0.457364341,118,140,8
2018,1196,sec,Southeastern Conference,5,13.0,9.34,0.597077244,286,193,14
2018,1197,meac,Mid-Eastern Athletic Conference,32,-16.74,-9.52,0.379391101,162,265,13
2018,1198,cusa,Conference USA,12,0.22,0.2,0.525751073,245,221,14
2018,1199,acc,Atlantic Coast Conference,3,13.38,8.51,0.611650485,315,200,15
2018,1200,a_ten,Atlantic 10 Conference,10,2.26,1.99,0.50877193,232,224,14
2018,1201,mwc,Mountain West Conference,8,4.43,3.05,0.548476454,198,163,11
2018,1202,southern,Southern Conference,22,-5.23,-3.38,0.510638298,168,161,10
2018,1203,a_ten,Atlantic 10 Conference,10,2.26,1.99,0.50877193,232,224,14
2018,1204,sun_belt,Sun Belt Conference,15,-2.96,-2.68,0.508860759,201,194,12
2018,1205,big_south,Big South Conference,26,-7.38,-5.26,0.496969697,164,166,10
2018,1206,a_ten,Atlantic 10 Conference,10,2.26,1.99,0.50877193,232,224,14
2018,1207,big_east,Big East Conference,2,14.22,9.28,0.624633431,213,128,10
2018,1208,sec,Southeastern Conference,5,13.0,9.34,0.597077244,286,193,14
2018,1209,sun_belt,Sun Belt Conference,15,-2.96,-2.68,0.508860759,201,194,12
2018,1210,acc,Atlantic Coast Conference,3,13.38,8.51,0.611650485,315,200,15
2018,1211,wcc,West Coast Conference,11,1.83,1.43,0.530973451,180,159,10
2018,1212,swac,Southwest Athletic Conference,31,-15.97,-8.63,0.354740061,116,211,10
2018,1213,wac,Western Athletic Conference,18,-3.81,-1.77,0.505703422,133,130,8
2018,1214,meac,Mid-Eastern Athletic Conference,32,-16.74,-9.52,0.379391101,162,265,13
2018,1216,aec,America East Conference,24,-5.62,-4.4,0.496575342,145,147,9
2018,1217,ivy,Ivy League,20,-4.65,-3.07,0.465811966,109,125,8
2018,1218,big_west,Big West Conference,19,-4.2,-1.68,0.484320557,139,148,9
2018,1219,big_south,Big South Conference,26,-7.38,-5.26,0.496969697,164,166,10
2018,1220,caa,Colonial Athletic Association,16,-3.06,-2.14,0.517027864,167,156,10
2018,1221,patriot,Patriot League,27,-7.77,-5.83,0.461783439,145,169,10
2018,1222,aac,American Athletic Conference,7,5.58,3.41,0.571428571,224,168,12
2018,1223,southland,Southland Conference,29,-9.29,-5.77,0.483173077,201,215,13
2018,1224,meac,Mid-Eastern Athletic Conference,32,-16.74,-9.52,0.379391101,162,265,13
2018,1225,big_sky,Big Sky Conference,17,-3.55,-2.0,0.503816794,198,195,12
2018,1226,big_sky,Big Sky Conference,17,-3.55,-2.0,0.503816794,198,195,12
2018,1227,horizon,Horizon League,25,-5.88,-3.58,0.465256798,154,177,10
2018,1228,big_ten,Big Ten Conference,4,13.01,7.99,0.60460251,289,189,14
2018,1229,mvc,Missouri Valley Conference,9,2.43,1.61,0.561933535,186,145,10
2018,1230,southland,Southland Conference,29,-9.29,-5.77,0.483173077,201,215,13
2018,1231,big_ten,Big Ten Conference,4,13.01,7.99,0.60460251,289,189,14
2018,1232,mvc,Missouri Valley Conference,9,2.43,1.61,0.561933535,186,145,10
2018,1233,maac,Metro Atlantic Athletic Conference,21,-4.8,-3.48,0.461971831,164,191,11
2018,1234,big_ten,Big Ten Conference,4,13.01,7.99,0.60460251,289,189,14
2018,1235,big_twelve,Big 12 Conference,1,15.16,9.83,0.628571429,220,130,10
2018,1236,summit,Summit League,14,-2.89,-1.41,0.5234375,134,122,8
2018,1237,horizon,Horizon League,25,-5.88,-3.58,0.465256798,154,177,10
2018,1238,swac,Southwest Athletic Conference,31,-15.97,-8.63,0.354740061,116,211,10
2018,1239,a_sun,Atlantic Sun Conference,28,-9.15,-4.72,0.457364341,118,140,8
2018,1240,ovc,Ohio Valley Conference,23,-5.25,-3.54,0.498687664,190,191,12
2018,1241,caa,Colonial Athletic Association,16,-3.06,-2.14,0.517027864,167,156,10
2018,1242,big_twelve,Big 12 Conference,1,15.16,9.83,0.628571429,220,130,10
2018,1243,big_twelve,Big 12 Conference,1,15.16,9.83,0.628571429,220,130,10
2018,1244,a_sun,Atlantic Sun Conference,28,-9.15,-4.72,0.457364341,118,140,8
2018,1245,mac,Mid-American Conference,13,-2.01,-1.88,0.5475,219,181,12
2018,1246,sec,Southeastern Conference,5,13.0,9.34,0.597077244,286,193,14
2018,1247,a_ten,Atlantic 10 Conference,10,2.26,1.99,0.50877193,232,224,14
2018,1248,patriot,Patriot League,27,-7.77,-5.83,0.461783439,145,169,10
2018,1249,southland,Southland Conference,29,-9.29,-5.77,0.483173077,201,215,13
2018,1250,patriot,Patriot League,27,-7.77,-5.83,0.461783439,145,169,10
2018,1251,big_south,Big South Conference,26,-7.38,-5.26,0.496969697,164,166,10
2018,1252,a_sun,Atlantic Sun Conference,28,-9.15,-4.72,0.457364341,118,140,8
2018,1253,big_west,Big West Conference,19,-4.2,-1.68,0.484320557,139,148,9
2018,1254,nec,Northeast Conference,30,-9.84,-6.89,0.45625,146,174,10
2018,1255,big_south,Big South Conference,26,-7.38,-5.26,0.496969697,164,166,10
2018,1256,cusa,Conference USA,12,0.22,0.2,0.525751073,245,221,14
2018,1257,acc,Atlantic Coast Conference,3,13.38,8.51,0.611650485,315,200,15
2018,1258,wcc,West Coast Conference,11,1.83,1.43,0.530973451,180,159,10
2018,1259,patriot,Patriot League,27,-7.77,-5.83,0.461783439,145,169,10
2018,1260,mvc,Missouri Valley Conference,9,2.43,1.61,0.561933535,186,145,10
2018,1261,sec,Southeastern Conference,5,13.0,9.34,0.597077244,286,193,14
2018,1262,aec,America East Conference,24,-5.62,-4.4,0.496575342,145,147,9
2018,1263,aec,America East Conference,24,-5.62,-4.4,0.496575342,145,147,9
2018,1264,maac,Metro Atlantic Athletic Conference,21,-4.8,-3.48,0.461971831,164,191,11
2018,1265,maac,Metro Atlantic Athletic Conference,21,-4.8,-3.48,0.461971831,164,191,11
2018,1266,big_east,Big East Conference,2,14.22,9.28,0.624633431,213,128,10
2018,1267,cusa,Conference USA,12,0.22,0.2,0.525751073,245,221,14
2018,1268,big_ten,Big Ten Conference,4,13.01,7.99,0.60460251,289,189,14
2018,1269,a_ten,Atlantic 10 Conference,10,2.26,1.99,0.50877193,232,224,14
2018,1270,southland,Southland Conference,29,-9.29,-5.77,0.483173077,201,215,13
2018,1271,meac,Mid-Eastern Athletic Conference,32,-16.74,-9.52,0.379391101,162,265,13
2018,1272,aac,American Athletic Conference,7,5.58,3.41,0.571428571,224,168,12
2018,1273,southern,Southern Conference,22,-5.23,-3.38,0.510638298,168,161,10
2018,1274,acc,Atlantic Coast Conference,3,13.38,8.51,0.611650485,315,200,15
2018,1275,mac,Mid-American Conference,13,-2.01,-1.88,0.5475,219,181,12
2018,1276,big_ten,Big Ten Conference,4,13.01,7.99,0.60460251,289,189,14
2018,1277,big_ten,Big Ten Conference,4,13.01,7.99,0.60460251,289,189,14
2018,1278,big_ten,Big Ten Conference,4,13.01,7.99,0.60460251,289,189,14
2018,1279,sec,Southeastern Conference,5,13.0,9.34,0.597077244,286,193,14
2018,1280,sec,Southeastern Conference,5,13.0,9.34,0.597077244,286,193,14
2018,1281,sec,Southeastern Conference,5,13.0,9.34,0.597077244,286,193,14
2018,1282,wac,Western Athletic Conference,18,-3.81,-1.77,0.505703422,133,130,8
2018,1283,mvc,Missouri Valley Conference,9,2.43,1.61,0.561933535,186,145,10
2018,1284,maac,Metro Atlantic Athletic Conference,21,-4.8,-3.48,0.461971831,164,191,11
2018,1285,big_sky,Big Sky Conference,17,-3.55,-2.0,0.503816794,198,195,12
2018,1286,big_sky,Big Sky Conference,17,-3.55,-2.0,0.503816794,198,195,12
2018,1287,ovc,Ohio Valley Conference,23,-5.25,-3.54,0.498687664,190,191,12
2018,1288,meac,Mid-Eastern Athletic Conference,32,-16.74,-9.52,0.379391101,162,265,13
2018,1290,swac,Southwest Athletic Conference,31,-15.97,-8.63,0.354740061,116,211,10
2018,1291,nec,Northeast Conference,30,-9.84,-6.89,0.45625,146,174,10
2018,1292,cusa,Conference USA,12,0.22,0.2,0.525751073,245,221,14
2018,1293,ovc,Ohio Valley Conference,23,-5.25,-3.54,0.498687664,190,191,12
2018,1294,big_sky,Big Sky Conference,17,-3.55,-2.0,0.503816794,198,195,12
2018,1295,summit,Summit League,14,-2.89,-1.41,0.5234375,134,122,8
2018,1296,mac,Mid-American Conference,13,-2.01,-1.88,0.5475,219,181,12
2018,1297,horizon,Horizon League,25,-5.88,-3.58,0.465256798,154,177,10
2018,1298,patriot,Patriot League,27,-7.77,-5.83,0.461783439,145,169,10
2018,1299,meac,Mid-Eastern Athletic Conference,32,-16.74,-9.52,0.379391101,162,265,13
2018,1300,meac,Mid-Eastern Athletic Conference,32,-16.74,-9.52,0.379391101,162,265,13
2018,1301,acc,Atlantic Coast Conference,3,13.38,8.51,0.611650485,315,200,15
2018,1303,summit,Summit League,14,-2.89,-1.41,0.5234375,134,122,8
2018,1304,big_ten,Big Ten Conference,4,13.01,7.99,0.60460251,289,189,14
2018,1305,mwc,Mountain West Conference,8,4.43,3.05,0.548476454,198,163,11
2018,1306,aec,America East Conference,24,-5.62,-4.4,0.496575342,145,147,9
2018,1307,mwc,Mountain West Conference,8,4.43,3.05,0.548476454,198,163,11
2018,1308,wac,Western Athletic Conference,18,-3.81,-1.77,0.505703422,133,130,8
2018,1309,southland,Southland Conference,29,-9.29,-5.77,0.483173077,201,215,13
2018,1310,maac,Metro Atlantic Athletic Conference,21,-4.8,-3.48,0.461971831,164,191,11
2018,1311,southland,Southland Conference,29,-9.29,-5.77,0.483173077,201,215,13
2018,1312,a_sun,Atlantic Sun Conference,28,-9.15,-4.72,0.457364341,118,140,8
2018,1313,meac,Mid-Eastern Athletic Conference,32,-16.74,-9.52,0.379391101,162,265,13
2018,1314,acc,Atlantic Coast Conference,3,13.38,8.51,0.611650485,315,200,15
2018,1315,big_sky,Big Sky Conference,17,-3.55,-2.0,0.503816794,198,195,12
2018,1316,a_sun,Atlantic Sun Conference,28,-9.15,-4.72,0.457364341,118,140,8
2018,1317,cusa,Conference USA,12,0.22,0.2,0.525751073,245,221,14
2018,1318,caa,Colonial Athletic Association,16,-3.06,-2.14,0.517027864,167,156,10
2018,1319,big_sky,Big Sky Conference,17,-3.55,-2.0,0.503816794,198,195,12
2018,1320,mvc,Missouri Valley Conference,9,2.43,1.61,0.561933535,186,145,10
2018,1321,big_ten,Big Ten Conference,4,13.01,7.99,0.60460251,289,189,14
2018,1322,southland,Southland Conference,29,-9.29,-5.77,0.483173077,201,215,13
2018,1323,acc,Atlantic Coast Conference,3,13.38,8.51,0.611650485,315,200,15
2018,1324,horizon,Horizon League,25,-5.88,-3.58,0.465256798,154,177,10
2018,1325,mac,Mid-American Conference,13,-2.01,-1.88,0.5475,219,181,12
2018,1326,big_ten,Big Ten Conference,4,13.01,7.99,0.60460251,289,189,14
2018,1328,big_twelve,Big 12 Conference,1,15.16,9.83,0.628571429,220,130,10
2018,1329,big_twelve,Big 12 Conference,1,15.16,9.83,0.628571429,220,130,10
2018,1330,cusa,Conference USA,12,0.22,0.2,0.525751073,245,221,14
2018,1331,summit,Summit League,14,-2.89,-1.41,0.5234375,134,122,8
2018,1332,pac_twelve,Pacific-12 Conference,6,8.61,6.15,0.573200993,231,172,12
2018,1333,pac_twelve,Pacific-12 Conference,6,8.61,6.15,0.573200993,231,172,12
2018,1334,wcc,West Coast Conference,11,1.83,1.43,0.530973451,180,159,10
2018,1335,ivy,Ivy League,20,-4.65,-3.07,0.465811966,109,125,8
2018,1336,big_ten,Big Ten Conference,4,13.01,7.99,0.60460251,289,189,14
2018,1337,wcc,West Coast Conference,11,1.83,1.43,0.530973451,180,159,10
2018,1338,acc,Atlantic Coast Conference,3,13.38,8.51,0.611650485,315,200,15
2018,1339,wcc,West Coast Conference,11,1.83,1.43,0.530973451,180,159,10
2018,1340,big_sky,Big Sky Conference,17,-3.55,-2.0,0.503816794,198,195,12
2018,1341,swac,Southwest Athletic Conference,31,-15.97,-8.63,0.354740061,116,211,10
2018,1342,big_south,Big South Conference,26,-7.38,-5.26,0.496969697,164,166,10
2018,1343,ivy,Ivy League,20,-4.65,-3.07,0.465811966,109,125,8
2018,1344,big_east,Big East Conference,2,14.22,9.28,0.624633431,213,128,10
2018,1345,big_ten,Big Ten Conference,4,13.01,7.99,0.60460251,289,189,14
2018,1346,maac,Metro Atlantic Athletic Conference,21,-4.8,-3.48,0.461971831,164,191,11
2018,1347,big_south,Big South Conference,26,-7.38,-5.26,0.496969697,164,166,10
2018,1348,a_ten,Atlantic 10 Conference,10,2.26,1.99,0.50877193,232,224,14
2018,1349,cusa,Conference USA,12,0.22,0.2,0.525751073,245,221,14
2018,1350,a_ten,Atlantic 10 Conference,10,2.26,1.99,0.50877193,232,224,14
2018,1351,maac,Metro Atlantic Athletic Conference,21,-4.8,-3.48,0.461971831,164,191,11
2018,1352,nec,Northeast Conference,30,-9.84,-6.89,0.45625,146,174,10
2018,1353,big_ten,Big Ten Conference,4,13.01,7.99,0.60460251,289,189,14
2018,1354,meac,Mid-Eastern Athletic Conference,32,-16.74,-9.52,0.379391101,162,265,13
2018,1355,summit,Summit League,14,-2.89,-1.41,0.5234375,134,122,8
2018,1356,mvc,Missouri Valley Conference,9,2.43,1.61,0.561933535,186,145,10
2018,1357,nec,Northeast Conference,30,-9.84,-6.89,0.45625,146,174,10
2018,1358,southland,Southland Conference,29,-9.29,-5.77,0.483173077,201,215,13
2018,1359,southern,Southern Conference,22,-5.23,-3.38,0.510638298,168,161,10
2018,1360,wcc,West Coast Conference,11,1.83,1.43,0.530973451,180,159,10
2018,1361,mwc,Mountain West Conference,8,4.43,3.05,0.548476454,198,163,11
2018,1362,wcc,West Coast Conference,11,1.83,1.43,0.530973451,180,159,10
2018,1363,mwc,Mountain West Conference,8,4.43,3.05,0.548476454,198,163,11
2018,1364,big_west,Big West Conference,19,-4.2,-1.68,0.484320557,139,148,9
2018,1365,wcc,West Coast Conference,11,1.83,1.43,0.530973451,180,159,10
2018,1366,meac,Mid-Eastern Athletic Conference,32,-16.74,-9.52,0.379391101,162,265,13
2018,1367,a_sun,Atlantic Sun Conference,28,-9.15,-4.72,0.457364341,118,140,8
2018,1368,southland,Southland Conference,29,-9.29,-5.77,0.483173077,201,215,13
2018,1369,ovc,Ohio Valley Conference,23,-5.25,-3.54,0.498687664,190,191,12
2018,1370,wac,Western Athletic Conference,18,-3.81,-1.77,0.505703422,133,130,8
2018,1371,big_east,Big East Conference,2,14.22,9.28,0.624633431,213,128,10
2018,1372,southland,Southland Conference,29,-9.29,-5.77,0.483173077,201,215,13
2018,1373,maac,Metro Atlantic Athletic Conference,21,-4.8,-3.48,0.461971831,164,191,11
2018,1374,aac,American Athletic Conference,7,5.58,3.41,0.571428571,224,168,12
2018,1375,sun_belt,Sun Belt Conference,15,-2.96,-2.68,0.508860759,201,194,12
2018,1376,sec,Southeastern Conference,5,13.0,9.34,0.597077244,286,193,14
2018,1377,summit,Summit League,14,-2.89,-1.41,0.5234375,134,122,8
2018,1378,aac,American Athletic Conference,7,5.58,3.41,0.571428571,224,168,12
2018,1379,cusa,Conference USA,12,0.22,0.2,0.525751073,245,221,14
