Season,StartDate,TeamID,ConfAbbrev,Description,RegionW,RegionX,RegionY,RegionZ
2014,2013-11-04,3126,meac,Mid-Eastern Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3127,aec,America East Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3129,mwc,Mountain West Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3130,acc,Atlantic Coast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3131,patriot,Patriot League,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3132,mac,Mid-American Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3133,mvc,Missouri Valley Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3135,ivy,Ivy League,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3136,nec,Northeast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3137,patriot,Patriot League,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3138,mac,Mid-American Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3139,big_east,Big East Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3140,wcc,West Coast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3141,mac,Mid-American Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3142,big_west,Big West Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3143,pac_twelve,Pacific-12 Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3144,big_south,Big South Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3145,maac,Metro Atlantic Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3146,southland,Southland Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3148,nec,Northeast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3149,big_south,Big South Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3150,cusa,Conference USA,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3151,southern,Southern Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3152,wac,Western Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3153,aac,American Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3155,acc,Atlantic Coast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3156,horizon,Horizon League,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3157,big_south,Big South Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3158,caa,Colonial Athletic Association,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3159,patriot,Patriot League,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3160,pac_twelve,Pacific-12 Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3161,mwc,Mountain West Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3162,ivy,Ivy League,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3163,aac,American Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3164,meac,Mid-Eastern Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3165,ivy,Ivy League,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3166,big_east,Big East Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3167,wac,Western Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3168,big_west,Big West Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3169,big_west,Big West Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3170,big_sky,Big Sky Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3171,ivy,Ivy League,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3172,southern,Southern Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3173,a_ten,Atlantic 10 Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3174,caa,Colonial Athletic Association,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3175,meac,Mid-Eastern Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3176,summit,Summit League,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3177,big_east,Big East Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3178,horizon,Horizon League,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3179,mvc,Missouri Valley Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3180,caa,Colonial Athletic Association,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3181,acc,Atlantic Coast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3182,a_ten,Atlantic 10 Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3183,ovc,Ohio Valley Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3184,ovc,Ohio Valley Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3185,mac,Mid-American Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3186,big_sky,Big Sky Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3187,cusa,Conference USA,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3188,ovc,Ohio Valley Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3189,southern,Southern Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3190,a_sun,Atlantic Sun Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3191,mvc,Missouri Valley Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3192,nec,Northeast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3193,maac,Metro Atlantic Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3194,cusa,Conference USA,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3195,a_sun,Atlantic Sun Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3196,sec,Southeastern Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3197,meac,Mid-Eastern Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3198,cusa,Conference USA,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3199,acc,Atlantic Coast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3200,a_ten,Atlantic 10 Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3201,mwc,Mountain West Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3202,southern,Southern Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3203,a_ten,Atlantic 10 Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3204,southern,Southern Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3205,big_south,Big South Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3206,a_ten,Atlantic 10 Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3207,big_east,Big East Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3208,sec,Southeastern Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3209,sun_belt,Sun Belt Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3210,acc,Atlantic Coast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3211,wcc,West Coast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3212,swac,Southwest Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3213,wac,Western Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3214,meac,Mid-Eastern Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3216,aec,America East Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3217,ivy,Ivy League,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3218,big_west,Big West Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3219,big_south,Big South Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3220,caa,Colonial Athletic Association,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3221,patriot,Patriot League,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3222,aac,American Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3223,southland,Southland Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3224,meac,Mid-Eastern Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3225,wac,Western Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3226,big_sky,Big Sky Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3227,horizon,Horizon League,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3228,big_ten,Big Ten Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3229,mvc,Missouri Valley Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3230,southland,Southland Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3231,big_ten,Big Ten Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3232,mvc,Missouri Valley Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3233,maac,Metro Atlantic Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3234,big_ten,Big Ten Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3235,big_twelve,Big 12 Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3236,summit,Summit League,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3237,summit,Summit League,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3238,swac,Southwest Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3239,a_sun,Atlantic Sun Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3240,ovc,Ohio Valley Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3241,caa,Colonial Athletic Association,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3242,big_twelve,Big 12 Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3243,big_twelve,Big 12 Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3244,a_sun,Atlantic Sun Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3245,mac,Mid-American Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3246,sec,Southeastern Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3247,a_ten,Atlantic 10 Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3248,patriot,Patriot League,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3249,southland,Southland Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3250,patriot,Patriot League,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3251,big_south,Big South Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3252,a_sun,Atlantic Sun Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3253,big_west,Big West Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3254,nec,Northeast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3255,big_south,Big South Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3256,cusa,Conference USA,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3257,aac,American Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3258,wcc,West Coast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3259,patriot,Patriot League,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3260,mvc,Missouri Valley Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3261,sec,Southeastern Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3262,aec,America East Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3263,aec,America East Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3264,maac,Metro Atlantic Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3265,maac,Metro Atlantic Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3266,big_east,Big East Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3267,cusa,Conference USA,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3268,acc,Atlantic Coast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3269,a_ten,Atlantic 10 Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3270,southland,Southland Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3271,meac,Mid-Eastern Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3272,aac,American Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3273,a_sun,Atlantic Sun Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3274,acc,Atlantic Coast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3275,mac,Mid-American Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3276,big_ten,Big Ten Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3277,big_ten,Big Ten Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3278,big_ten,Big Ten Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3279,sec,Southeastern Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3280,sec,Southeastern Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3281,sec,Southeastern Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3282,wac,Western Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3283,mvc,Missouri Valley Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3284,maac,Metro Atlantic Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3285,big_sky,Big Sky Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3286,big_sky,Big Sky Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3287,ovc,Ohio Valley Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3288,meac,Mid-Eastern Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3290,swac,Southwest Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3291,nec,Northeast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3292,cusa,Conference USA,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3293,ovc,Ohio Valley Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3294,big_sky,Big Sky Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3295,summit,Summit League,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3296,mac,Mid-American Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3297,a_sun,Atlantic Sun Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3298,patriot,Patriot League,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3299,meac,Mid-Eastern Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3300,meac,Mid-Eastern Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3301,acc,Atlantic Coast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3303,summit,Summit League,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3304,big_ten,Big Ten Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3305,mwc,Mountain West Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3306,aec,America East Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3307,mwc,Mountain West Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3308,wac,Western Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3309,southland,Southland Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3310,maac,Metro Atlantic Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3311,southland,Southland Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3312,ind,Independent,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3313,meac,Mid-Eastern Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3314,acc,Atlantic Coast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3315,big_sky,Big Sky Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3316,a_sun,Atlantic Sun Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3317,cusa,Conference USA,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3318,caa,Colonial Athletic Association,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3319,big_sky,Big Sky Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3320,mvc,Missouri Valley Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3321,big_ten,Big Ten Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3322,southland,Southland Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3323,acc,Atlantic Coast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3324,horizon,Horizon League,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3325,mac,Mid-American Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3326,big_ten,Big Ten Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3328,big_twelve,Big 12 Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3329,big_twelve,Big 12 Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3330,cusa,Conference USA,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3331,southland,Southland Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3332,pac_twelve,Pacific-12 Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3333,pac_twelve,Pacific-12 Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3334,wcc,West Coast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3335,ivy,Ivy League,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3336,big_ten,Big Ten Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3337,wcc,West Coast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3338,acc,Atlantic Coast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3339,wcc,West Coast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3340,big_sky,Big Sky Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3341,swac,Southwest Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3342,big_south,Big South Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3343,ivy,Ivy League,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3344,big_east,Big East Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3345,big_ten,Big Ten Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3346,maac,Metro Atlantic Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3347,big_south,Big South Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3348,a_ten,Atlantic 10 Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3349,cusa,Conference USA,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3350,a_ten,Atlantic 10 Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3351,maac,Metro Atlantic Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3352,nec,Northeast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3353,aac,American Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3354,meac,Mid-Eastern Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3355,summit,Summit League,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3356,mvc,Missouri Valley Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3357,nec,Northeast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3358,southland,Southland Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3359,southern,Southern Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3360,wcc,West Coast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3361,mwc,Mountain West Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3362,wcc,West Coast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3363,mwc,Mountain West Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3364,big_west,Big West Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3365,wcc,West Coast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3366,meac,Mid-Eastern Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3367,a_sun,Atlantic Sun Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3368,southland,Southland Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3369,ovc,Ohio Valley Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3370,wac,Western Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3371,big_east,Big East Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3372,southland,Southland Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3373,maac,Metro Atlantic Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3374,aac,American Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3375,sun_belt,Sun Belt Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3376,sec,Southeastern Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3377,summit,Summit League,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3378,aac,American Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3379,cusa,Conference USA,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3380,swac,Southwest Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3381,big_sky,Big Sky Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3382,a_ten,Atlantic 10 Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3383,nec,Northeast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3384,nec,Northeast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3385,big_east,Big East Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3386,a_ten,Atlantic 10 Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3387,a_ten,Atlantic 10 Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3388,wcc,West Coast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3389,maac,Metro Atlantic Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3390,pac_twelve,Pacific-12 Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3391,a_sun,Atlantic Sun Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3392,aec,America East Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3393,acc,Atlantic Coast Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3394,southland,Southland Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3395,big_twelve,Big 12 Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3396,aac,American Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3397,sec,Southeastern Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3398,ovc,Ohio Valley Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3399,ovc,Ohio Valley Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3400,big_twelve,Big 12 Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3401,sec,Southeastern Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3402,sun_belt,Sun Belt Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3403,big_twelve,Big 12 Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3404,ovc,Ohio Valley Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3405,mac,Mid-American Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3406,caa,Colonial Athletic Association,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3407,sun_belt,Sun Belt Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3408,cusa,Conference USA,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3409,cusa,Conference USA,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3410,wac,Western Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3411,swac,Southwest Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3412,cusa,Conference USA,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3413,big_west,Big West Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3414,big_west,Big West Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3415,big_west,Big West Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3416,aac,American Athletic Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3417,pac_twelve,Pacific-12 Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3418,sun_belt,Sun Belt Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3419,sun_belt,Sun Belt Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3420,aec,America East Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3421,big_south,Big South Conference,Lincoln,Stanford,Louisville,NotreDame
2014,2013-11-04,3422,southern,Southern Conference,Lincoln,Stanford,Louisville,NotreDame
