Season,StartDate,TeamID,ConfAbbrev,Description,RegionW,RegionX,RegionY,RegionZ,CoachChg,CoachName
2012,2011-10-31,1265,maac,Metro Atlantic Athletic Conference,East,Midwest,South,West,1.0,chuck_martin
2012,2011-10-31,1266,big_east,Big East Conference,East,Midwest,South,West,1.0,buzz_williams
2012,2011-10-31,1267,cusa,Conference USA,East,Midwest,South,West,1.0,tom_herrion
2012,2011-10-31,1268,acc,Atlantic Coast Conference,East,Midwest,South,West,1.0,mark_turgeon
2012,2011-10-31,1269,a_ten,Atlantic 10 Conference,East,Midwest,South,West,1.0,derek_kellogg
2012,2011-10-31,1270,southland,Southland Conference,East,Midwest,South,West,1.0,dave_simmons
2012,2011-10-31,1271,meac,Mid-Eastern Athletic Conference,East,Midwest,South,West,1.0,frankie_allen
2012,2011-10-31,1272,cusa,Conference USA,East,Midwest,South,West,1.0,josh_pastner
2012,2011-10-31,1273,a_sun,Atlantic Sun Conference,East,Midwest,South,West,1.0,bob_hoffman
2012,2011-10-31,1274,acc,Atlantic Coast Conference,East,Midwest,South,West,1.0,jim_larranaga
2012,2011-10-31,1275,mac,Mid-American Conference,East,Midwest,South,West,1.0,charlie_coles
2012,2011-10-31,1276,big_ten,Big Ten Conference,East,Midwest,South,West,1.0,john_beilein
2012,2011-10-31,1277,big_ten,Big Ten Conference,East,Midwest,South,West,1.0,tom_izzo
2012,2011-10-31,1278,big_ten,Big Ten Conference,East,Midwest,South,West,1.0,tubby_smith
2012,2011-10-31,1279,sec,Southeastern Conference,East,Midwest,South,West,1.0,andy_kennedy
2012,2011-10-31,1280,sec,Southeastern Conference,East,Midwest,South,West,1.0,rick_stansbury
2012,2011-10-31,1281,big_twelve,Big 12 Conference,East,Midwest,South,West,1.0,frank_haith
2012,2011-10-31,1282,summit,Summit League,East,Midwest,South,West,1.0,matt_brown
2012,2011-10-31,1283,mvc,Missouri Valley Conference,East,Midwest,South,West,1.0,paul_lusk
2012,2011-10-31,1284,nec,Northeast Conference,East,Midwest,South,West,1.0,king_rice
2012,2011-10-31,1285,big_sky,Big Sky Conference,East,Midwest,South,West,1.0,wayne_tinkle
2012,2011-10-31,1286,big_sky,Big Sky Conference,East,Midwest,South,West,1.0,brad_huse
2012,2011-10-31,1287,ovc,Ohio Valley Conference,East,Midwest,South,West,1.0,donnie_tyndall
2012,2011-10-31,1288,meac,Mid-Eastern Athletic Conference,East,Midwest,South,West,1.0,todd_bozeman
2012,2011-10-31,1290,swac,Southwest Athletic Conference,East,Midwest,South,West,1.0,sean_woods
2012,2011-10-31,1291,nec,Northeast Conference,East,Midwest,South,West,1.0,robert_burke
2012,2011-10-31,1292,sun_belt,Sun Belt Conference,East,Midwest,South,West,1.0,kermit_davis
2012,2011-10-31,1293,ovc,Ohio Valley Conference,East,Midwest,South,West,1.0,steve_prohm
2012,2011-10-31,1294,big_sky,Big Sky Conference,East,Midwest,South,West,1.0,b_j_hill
2012,2011-10-31,1295,summit,Summit League,East,Midwest,South,West,1.0,saul_phillips
2012,2011-10-31,1296,mac,Mid-American Conference,East,Midwest,South,West,1.0,mark_montgomery
2012,2011-10-31,1298,patriot,Patriot League,East,Midwest,South,West,1.0,ed_dechellis
2012,2011-10-31,1299,meac,Mid-Eastern Athletic Conference,East,Midwest,South,West,1.0,jerry_eaves
2012,2011-10-31,1300,meac,Mid-Eastern Athletic Conference,East,Midwest,South,West,1.0,levelle_moton
2012,2011-10-31,1301,acc,Atlantic Coast Conference,East,Midwest,South,West,1.0,mark_gottfried
2012,2011-10-31,1303,ind,Independent,East,Midwest,South,West,1.0,derrin_hansen
2012,2011-10-31,1304,big_ten,Big Ten Conference,East,Midwest,South,West,1.0,doc_sadler
2012,2011-10-31,1305,wac,Western Athletic Conference,East,Midwest,South,West,1.0,david_carter
2012,2011-10-31,1306,aec,America East Conference,East,Midwest,South,West,1.0,bill_herrion
2012,2011-10-31,1307,mwc,Mountain West Conference,East,Midwest,South,West,1.0,steve_alford
2012,2011-10-31,1308,wac,Western Athletic Conference,East,Midwest,South,West,1.0,marvin_menzies
2012,2011-10-31,1310,maac,Metro Atlantic Athletic Conference,East,Midwest,South,West,1.0,joe_mihalich
2012,2011-10-31,1311,southland,Southland Conference,East,Midwest,South,West,1.0,j_p_piper
2012,2011-10-31,1312,gwc,Great West Conference,East,Midwest,South,West,1.0,jim_engles
2012,2011-10-31,1313,meac,Mid-Eastern Athletic Conference,East,Midwest,South,West,1.0,anthony_evans
2012,2011-10-31,1314,acc,Atlantic Coast Conference,East,Midwest,South,West,1.0,roy_williams
2012,2011-10-31,1315,gwc,Great West Conference,East,Midwest,South,West,1.0,brian_jones
2012,2011-10-31,1316,a_sun,Atlantic Sun Conference,East,Midwest,South,West,1.0,matthew_driscoll
2012,2011-10-31,1317,sun_belt,Sun Belt Conference,East,Midwest,South,West,1.0,johnny_jones
2012,2011-10-31,1318,caa,Colonial Athletic Association,East,Midwest,South,West,1.0,bill_coen
2012,2011-10-31,1319,big_sky,Big Sky Conference,East,Midwest,South,West,0.24675324675324675,mike_adras
2012,2011-10-31,1319,big_sky,Big Sky Conference,East,Midwest,South,West,0.7467532467532467,dave_brown
2012,2011-10-31,1320,mvc,Missouri Valley Conference,East,Midwest,South,West,1.0,ben_jacobson
2012,2011-10-31,1321,big_ten,Big Ten Conference,East,Midwest,South,West,1.0,bill_carmody
2012,2011-10-31,1322,southland,Southland Conference,East,Midwest,South,West,1.0,mike_mcconathy
2012,2011-10-31,1323,big_east,Big East Conference,East,Midwest,South,West,1.0,mike_brey
2012,2011-10-31,1324,summit,Summit League,East,Midwest,South,West,1.0,greg_kampe
2012,2011-10-31,1325,mac,Mid-American Conference,East,Midwest,South,West,1.0,john_groce
2012,2011-10-31,1326,big_ten,Big Ten Conference,East,Midwest,South,West,1.0,thad_matta
2012,2011-10-31,1328,big_twelve,Big 12 Conference,East,Midwest,South,West,1.0,lon_kruger
2012,2011-10-31,1329,big_twelve,Big 12 Conference,East,Midwest,South,West,1.0,travis_ford
2012,2011-10-31,1330,caa,Colonial Athletic Association,East,Midwest,South,West,1.0,blaine_taylor
2012,2011-10-31,1331,summit,Summit League,East,Midwest,South,West,1.0,scott_sutton
2012,2011-10-31,1332,pac_twelve,Pacific-12 Conference,East,Midwest,South,West,1.0,dana_altman
2012,2011-10-31,1333,pac_twelve,Pacific-12 Conference,East,Midwest,South,West,1.0,craig_robinson
2012,2011-10-31,1334,big_west,Big West Conference,East,Midwest,South,West,1.0,bob_thomason
2012,2011-10-31,1335,ivy,Ivy League,East,Midwest,South,West,1.0,jerome_allen
2012,2011-10-31,1336,big_ten,Big Ten Conference,East,Midwest,South,West,1.0,patrick_chambers
2012,2011-10-31,1337,wcc,West Coast Conference,East,Midwest,South,West,1.0,marty_wilson
2012,2011-10-31,1338,big_east,Big East Conference,East,Midwest,South,West,1.0,jamie_dixon
2012,2011-10-31,1339,wcc,West Coast Conference,East,Midwest,South,West,1.0,eric_reveno
2012,2011-10-31,1340,big_sky,Big Sky Conference,East,Midwest,South,West,1.0,tyler_geving
2012,2011-10-31,1341,swac,Southwest Athletic Conference,East,Midwest,South,West,1.0,byron_rimm
2012,2011-10-31,1342,big_south,Big South Conference,East,Midwest,South,West,1.0,gregg_nibert
2012,2011-10-31,1343,ivy,Ivy League,East,Midwest,South,West,1.0,mitch_henderson
2012,2011-10-31,1344,big_east,Big East Conference,East,Midwest,South,West,1.0,ed_cooley
2012,2011-10-31,1345,big_ten,Big Ten Conference,East,Midwest,South,West,1.0,matt_painter
2012,2011-10-31,1346,nec,Northeast Conference,East,Midwest,South,West,1.0,tom_moore
2012,2011-10-31,1347,big_south,Big South Conference,East,Midwest,South,West,1.0,mike_jones
2012,2011-10-31,1348,a_ten,Atlantic 10 Conference,East,Midwest,South,West,1.0,jim_baron
2012,2011-10-31,1349,cusa,Conference USA,East,Midwest,South,West,1.0,ben_braun
2012,2011-10-31,1350,a_ten,Atlantic 10 Conference,East,Midwest,South,West,1.0,chris_mooney
2012,2011-10-31,1351,maac,Metro Atlantic Athletic Conference,East,Midwest,South,West,1.0,tommy_dempsey
2012,2011-10-31,1352,nec,Northeast Conference,East,Midwest,South,West,1.0,andrew_toole
2012,2011-10-31,1353,big_east,Big East Conference,East,Midwest,South,West,1.0,mike_rice_jr
2012,2011-10-31,1354,meac,Mid-Eastern Athletic Conference,East,Midwest,South,West,1.0,tim_carter
2012,2011-10-31,1355,summit,Summit League,East,Midwest,South,West,1.0,scott_nagy
2012,2011-10-31,1356,mvc,Missouri Valley Conference,East,Midwest,South,West,1.0,chris_lowery
2012,2011-10-31,1357,nec,Northeast Conference,East,Midwest,South,West,1.0,dave_bike
2012,2011-10-31,1358,southland,Southland Conference,East,Midwest,South,West,1.0,jason_hooten
2012,2011-10-31,1359,southern,Southern Conference,East,Midwest,South,West,1.0,jimmy_tillette
2012,2011-10-31,1360,wcc,West Coast Conference,East,Midwest,South,West,1.0,bill_grier
2012,2011-10-31,1361,mwc,Mountain West Conference,East,Midwest,South,West,1.0,steve_fisher
2012,2011-10-31,1362,wcc,West Coast Conference,East,Midwest,South,West,1.0,rex_walters
2012,2011-10-31,1363,wac,Western Athletic Conference,East,Midwest,South,West,1.0,george_nessman
2012,2011-10-31,1364,big_west,Big West Conference,East,Midwest,South,West,1.0,bob_williams
2012,2011-10-31,1365,wcc,West Coast Conference,East,Midwest,South,West,1.0,kerry_keating
2012,2011-10-31,1366,meac,Mid-Eastern Athletic Conference,East,Midwest,South,West,1.0,horace_broadnax
2012,2011-10-31,1367,a_sun,Atlantic Sun Conference,East,Midwest,South,West,1.0,eddie_payne
2012,2011-10-31,1368,southland,Southland Conference,East,Midwest,South,West,1.0,jim_yarbrough
2012,2011-10-31,1369,ovc,Ohio Valley Conference,East,Midwest,South,West,1.0,dickey_nutt
2012,2011-10-31,1370,ind,Independent,East,Midwest,South,West,1.0,cameron_dollar
2012,2011-10-31,1371,big_east,Big East Conference,East,Midwest,South,West,1.0,kevin_willard
2012,2011-10-31,1372,southland,Southland Conference,East,Midwest,South,West,1.0,danny_kaspar
2012,2011-10-31,1373,maac,Metro Atlantic Athletic Conference,East,Midwest,South,West,1.0,mitch_buonaguro
2012,2011-10-31,1374,cusa,Conference USA,East,Midwest,South,West,1.0,matt_doherty
2012,2011-10-31,1375,sun_belt,Sun Belt Conference,East,Midwest,South,West,1.0,ronnie_arrow
2012,2011-10-31,1376,sec,Southeastern Conference,East,Midwest,South,West,1.0,darrin_horn
2012,2011-10-31,1377,summit,Summit League,East,Midwest,South,West,1.0,david_boots
2012,2011-10-31,1378,big_east,Big East Conference,East,Midwest,South,West,1.0,stan_heath
2012,2011-10-31,1379,cusa,Conference USA,East,Midwest,South,West,1.0,larry_eustachy
2012,2011-10-31,1380,swac,Southwest Athletic Conference,East,Midwest,South,West,1.0,roman_banks
2012,2011-10-31,1381,summit,Summit League,East,Midwest,South,West,1.0,roger_reid
2012,2011-10-31,1382,a_ten,Atlantic 10 Conference,East,Midwest,South,West,1.0,mark_schmidt
2012,2011-10-31,1383,nec,Northeast Conference,East,Midwest,South,West,1.0,glenn_braica
2012,2011-10-31,1384,nec,Northeast Conference,East,Midwest,South,West,1.0,don_friday
2012,2011-10-31,1385,big_east,Big East Conference,East,Midwest,South,West,1.0,steve_lavin
2012,2011-10-31,1386,a_ten,Atlantic 10 Conference,East,Midwest,South,West,1.0,phil_martelli
2012,2011-10-31,1387,a_ten,Atlantic 10 Conference,East,Midwest,South,West,1.0,rick_majerus
2012,2011-10-31,1388,wcc,West Coast Conference,East,Midwest,South,West,1.0,randy_bennett
2012,2011-10-31,1389,maac,Metro Atlantic Athletic Conference,East,Midwest,South,West,1.0,john_dunne
2012,2011-10-31,1390,pac_twelve,Pacific-12 Conference,East,Midwest,South,West,1.0,johnny_dawkins
2012,2011-10-31,1391,a_sun,Atlantic Sun Conference,East,Midwest,South,West,1.0,casey_alexander
2012,2011-10-31,1392,aec,America East Conference,East,Midwest,South,West,1.0,steve_pikiell
2012,2011-10-31,1393,big_east,Big East Conference,East,Midwest,South,West,1.0,jim_boeheim
2012,2011-10-31,1394,southland,Southland Conference,East,Midwest,South,West,1.0,willis_wilson
2012,2011-10-31,1395,mwc,Mountain West Conference,East,Midwest,South,West,1.0,jim_christian
2012,2011-10-31,1396,a_ten,Atlantic 10 Conference,East,Midwest,South,West,1.0,fran_dunphy
2012,2011-10-31,1397,sec,Southeastern Conference,East,Midwest,South,West,1.0,cuonzo_martin
2012,2011-10-31,1398,ovc,Ohio Valley Conference,East,Midwest,South,West,1.0,john_cooper
2012,2011-10-31,1399,ovc,Ohio Valley Conference,East,Midwest,South,West,1.0,steve_payne
2012,2011-10-31,1400,big_twelve,Big 12 Conference,East,Midwest,South,West,1.0,rick_barnes
2012,2011-10-31,1401,big_twelve,Big 12 Conference,East,Midwest,South,West,1.0,billy_kennedy
2012,2011-10-31,1402,southland,Southland Conference,East,Midwest,South,West,1.0,doug_davalos
2012,2011-10-31,1403,big_twelve,Big 12 Conference,East,Midwest,South,West,1.0,billy_gillispie
2012,2011-10-31,1404,ovc,Ohio Valley Conference,East,Midwest,South,West,1.0,jason_james
2012,2011-10-31,1405,mac,Mid-American Conference,East,Midwest,South,West,1.0,tod_kowalczyk
2012,2011-10-31,1406,caa,Colonial Athletic Association,East,Midwest,South,West,1.0,pat_skerry
2012,2011-10-31,1407,sun_belt,Sun Belt Conference,East,Midwest,South,West,1.0,don_maestri
2012,2011-10-31,1408,cusa,Conference USA,East,Midwest,South,West,1.0,ed_conroy
2012,2011-10-31,1409,cusa,Conference USA,East,Midwest,South,West,1.0,doug_wojcik
2012,2011-10-31,1410,gwc,Great West Conference,East,Midwest,South,West,1.0,ryan_marks
2012,2011-10-31,1411,swac,Southwest Athletic Conference,East,Midwest,South,West,1.0,tony_harvey
2012,2011-10-31,1412,cusa,Conference USA,East,Midwest,South,West,1.0,mike_davis
2012,2011-10-31,1413,big_west,Big West Conference,East,Midwest,South,West,1.0,jim_les
2012,2011-10-31,1414,big_west,Big West Conference,East,Midwest,South,West,1.0,russ_turner
2012,2011-10-31,1415,big_west,Big West Conference,East,Midwest,South,West,1.0,jim_wooldridge
2012,2011-10-31,1416,cusa,Conference USA,East,Midwest,South,West,1.0,donnie_jones
2012,2011-10-31,1417,pac_twelve,Pacific-12 Conference,East,Midwest,South,West,1.0,ben_howland
2012,2011-10-31,1418,sun_belt,Sun Belt Conference,East,Midwest,South,West,1.0,bob_marlin
2012,2011-10-31,1419,sun_belt,Sun Belt Conference,East,Midwest,South,West,1.0,keith_richard
2012,2011-10-31,1420,aec,America East Conference,East,Midwest,South,West,1.0,randy_monroe
2012,2011-10-31,1421,big_south,Big South Conference,East,Midwest,South,West,1.0,eddie_biedenbach
2012,2011-10-31,1422,southern,Southern Conference,East,Midwest,South,West,0.2727272727272727,mike_dement
2012,2011-10-31,1422,southern,Southern Conference,East,Midwest,South,West,0.7207792207792207,wes_miller
2012,2011-10-31,1423,caa,Colonial Athletic Association,East,Midwest,South,West,1.0,buzz_peterson
2012,2011-10-31,1424,mwc,Mountain West Conference,East,Midwest,South,West,1.0,dave_rice
2012,2011-10-31,1425,pac_twelve,Pacific-12 Conference,East,Midwest,South,West,1.0,kevin_o'neill
2012,2011-10-31,1426,southland,Southland Conference,East,Midwest,South,West,1.0,scott_cross
2012,2011-10-31,1427,southland,Southland Conference,East,Midwest,South,West,1.0,brooks_thompson
2012,2011-10-31,1428,pac_twelve,Pacific-12 Conference,East,Midwest,South,West,1.0,larry_krystkowiak
2012,2011-10-31,1429,wac,Western Athletic Conference,East,Midwest,South,West,1.0,stew_morrill
2012,2011-10-31,1430,gwc,Great West Conference,East,Midwest,South,West,1.0,dick_hunsaker
2012,2011-10-31,1431,cusa,Conference USA,East,Midwest,South,West,1.0,tim_floyd
2012,2011-10-31,1433,caa,Colonial Athletic Association,East,Midwest,South,West,1.0,shaka_smart
2012,2011-10-31,1434,horizon,Horizon League,East,Midwest,South,West,1.0,bryce_drew
2012,2011-10-31,1435,sec,Southeastern Conference,East,Midwest,South,West,1.0,kevin_stallings
2012,2011-10-31,1436,aec,America East Conference,East,Midwest,South,West,1.0,john_becker
2012,2011-10-31,1437,big_east,Big East Conference,East,Midwest,South,West,1.0,jay_wright
2012,2011-10-31,1438,acc,Atlantic Coast Conference,East,Midwest,South,West,1.0,tony_bennett
2012,2011-10-31,1439,acc,Atlantic Coast Conference,East,Midwest,South,West,1.0,seth_greenberg
2012,2011-10-31,1440,big_south,Big South Conference,East,Midwest,South,West,1.0,duggar_baucom
2012,2011-10-31,1441,southern,Southern Conference,East,Midwest,South,West,1.0,larry_hunter
2012,2011-10-31,1442,summit,Summit League,East,Midwest,South,West,1.0,jim_molinari
2012,2011-10-31,1443,sun_belt,Sun Belt Conference,East,Midwest,South,West,0.42857142857142855,ken_mcdonald
2012,2011-10-31,1443,sun_belt,Sun Belt Conference,East,Midwest,South,West,0.564935064935065,ray_harper
2012,2011-10-31,1444,mac,Mid-American Conference,East,Midwest,South,West,1.0,steve_hawkins
2012,2011-10-31,1447,nec,Northeast Conference,East,Midwest,South,West,1.0,dan_hurley
2012,2011-10-31,1448,acc,Atlantic Coast Conference,East,Midwest,South,West,1.0,jeff_bzdelik
2012,2011-10-31,1449,pac_twelve,Pacific-12 Conference,East,Midwest,South,West,1.0,lorenzo_romar
2012,2011-10-31,1450,pac_twelve,Pacific-12 Conference,East,Midwest,South,West,1.0,ken_bone
2012,2011-10-31,1451,big_sky,Big Sky Conference,East,Midwest,South,West,1.0,randy_rahe
2012,2011-10-31,1452,big_east,Big East Conference,East,Midwest,South,West,1.0,bob_huggins
2012,2011-10-31,1453,horizon,Horizon League,East,Midwest,South,West,1.0,brian_wardle
2012,2011-10-31,1454,horizon,Horizon League,East,Midwest,South,West,1.0,rob_jeter
2012,2011-10-31,1455,mvc,Missouri Valley Conference,East,Midwest,South,West,1.0,gregg_marshall
2012,2011-10-31,1456,caa,Colonial Athletic Association,East,Midwest,South,West,1.0,tony_shaver
2012,2011-10-31,1457,big_south,Big South Conference,East,Midwest,South,West,1.0,randy_peele
2012,2011-10-31,1458,big_ten,Big Ten Conference,East,Midwest,South,West,1.0,bo_ryan
2012,2011-10-31,1459,southern,Southern Conference,East,Midwest,South,West,1.0,mike_young
2012,2011-10-31,1460,horizon,Horizon League,East,Midwest,South,West,1.0,billy_donlon
2012,2011-10-31,1461,mwc,Mountain West Conference,East,Midwest,South,West,1.0,larry_shyatt
2012,2011-10-31,1462,a_ten,Atlantic 10 Conference,East,Midwest,South,West,1.0,chris_mack
2012,2011-10-31,1463,ivy,Ivy League,East,Midwest,South,West,1.0,james_jones
2012,2011-10-31,1464,horizon,Horizon League,East,Midwest,South,West,1.0,jerry_slocum
2013,2012-11-05,1102,mwc,Mountain West Conference,East,South,Midwest,West,1.0,dave_pilipovich
2013,2012-11-05,1103,mac,Mid-American Conference,East,South,Midwest,West,1.0,keith_dambrot
2013,2012-11-05,1104,sec,Southeastern Conference,East,South,Midwest,West,1.0,anthony_grant
2013,2012-11-05,1105,swac,Southwest Athletic Conference,East,South,Midwest,West,1.0,willie_hayes
2013,2012-11-05,1106,swac,Southwest Athletic Conference,East,South,Midwest,West,1.0,lewis_jackson
2013,2012-11-05,1107,aec,America East Conference,East,South,Midwest,West,1.0,will_brown
2013,2012-11-05,1108,swac,Southwest Athletic Conference,East,South,Midwest,West,1.0,luther_riley
2013,2012-11-05,1110,patriot,Patriot League,East,South,Midwest,West,1.0,jeff_a_jones
2013,2012-11-05,1111,southern,Southern Conference,East,South,Midwest,West,1.0,jason_capel
2013,2012-11-05,1112,pac_twelve,Pacific-12 Conference,East,South,Midwest,West,1.0,sean_miller
2013,2012-11-05,1113,pac_twelve,Pacific-12 Conference,East,South,Midwest,West,1.0,herb_sendek
2013,2012-11-05,1114,sun_belt,Sun Belt Conference,East,South,Midwest,West,1.0,steve_shields
2013,2012-11-05,1115,swac,Southwest Athletic Conference,East,South,Midwest,West,1.0,george_ivory
2013,2012-11-05,1116,sec,Southeastern Conference,East,South,Midwest,West,1.0,mike_anderson
2013,2012-11-05,1117,sun_belt,Sun Belt Conference,East,South,Midwest,West,1.0,john_brady
2013,2012-11-05,1119,patriot,Patriot League,East,South,Midwest,West,1.0,zach_spiker
2013,2012-11-05,1120,sec,Southeastern Conference,East,South,Midwest,West,1.0,tony_barbee
2013,2012-11-05,1122,ovc,Ohio Valley Conference,East,South,Midwest,West,1.0,dave_loos
2013,2012-11-05,1123,mac,Mid-American Conference,East,South,Midwest,West,1.0,billy_taylor
2013,2012-11-05,1124,big_twelve,Big 12 Conference,East,South,Midwest,West,1.0,scott_drew
2013,2012-11-05,1125,ovc,Ohio Valley Conference,East,South,Midwest,West,1.0,rick_byrd
2013,2012-11-05,1126,meac,Mid-Eastern Athletic Conference,East,South,Midwest,West,1.0,gravelle_craig
2013,2012-11-05,1127,aec,America East Conference,East,South,Midwest,West,1.0,tommy_dempsey
2013,2012-11-05,1129,mwc,Mountain West Conference,East,South,Midwest,West,1.0,leon_rice
2013,2012-11-05,1130,acc,Atlantic Coast Conference,East,South,Midwest,West,1.0,steve_donahue
2013,2012-11-05,1131,aec,America East Conference,East,South,Midwest,West,1.0,joe_jones
2013,2012-11-05,1132,mac,Mid-American Conference,East,South,Midwest,West,1.0,louis_orr
2013,2012-11-05,1133,mvc,Missouri Valley Conference,East,South,Midwest,West,1.0,geno_ford
2013,2012-11-05,1135,ivy,Ivy League,East,South,Midwest,West,1.0,mike_martin_brn
2013,2012-11-05,1136,nec,Northeast Conference,East,South,Midwest,West,1.0,tim_o'shea
2013,2012-11-05,1137,patriot,Patriot League,East,South,Midwest,West,1.0,david_paulsen
2013,2012-11-05,1138,mac,Mid-American Conference,East,South,Midwest,West,1.0,reggie_witherspoon
2013,2012-11-05,1139,a_ten,Atlantic 10 Conference,East,South,Midwest,West,1.0,brad_stevens
2013,2012-11-05,1140,wcc,West Coast Conference,East,South,Midwest,West,1.0,dave_rose
2013,2012-11-05,1141,mac,Mid-American Conference,East,South,Midwest,West,1.0,keno_davis
2013,2012-11-05,1142,big_west,Big West Conference,East,South,Midwest,West,1.0,joe_callero
2013,2012-11-05,1143,pac_twelve,Pacific-12 Conference,East,South,Midwest,West,1.0,mike_montgomery
2013,2012-11-05,1144,big_south,Big South Conference,East,South,Midwest,West,1.0,robbie_laing
2013,2012-11-05,1145,maac,Metro Atlantic Athletic Conference,East,South,Midwest,West,1.0,jim_baron
2013,2012-11-05,1146,southland,Southland Conference,East,South,Midwest,West,1.0,corliss_williamson
2013,2012-11-05,1148,nec,Northeast Conference,East,South,Midwest,West,1.0,howie_dickenman
2013,2012-11-05,1149,big_south,Big South Conference,East,South,Midwest,West,1.0,barclay_radebaugh
2013,2012-11-05,1150,a_ten,Atlantic 10 Conference,East,South,Midwest,West,1.0,alan_major
2013,2012-11-05,1151,southern,Southern Conference,East,South,Midwest,West,1.0,john_shulman
2013,2012-11-05,1152,gwc,Great West Conference,East,South,Midwest,West,1.0,tracy_dildy
2013,2012-11-05,1153,big_east,Big East Conference,East,South,Midwest,West,1.0,mick_cronin
2013,2012-11-05,1154,southern,Southern Conference,East,South,Midwest,West,1.0,chuck_driesell
2013,2012-11-05,1155,acc,Atlantic Coast Conference,East,South,Midwest,West,1.0,brad_brownell
2013,2012-11-05,1156,horizon,Horizon League,East,South,Midwest,West,1.0,gary_waters
2013,2012-11-05,1157,big_south,Big South Conference,East,South,Midwest,West,1.0,cliff_ellis
2013,2012-11-05,1158,southern,Southern Conference,East,South,Midwest,West,1.0,doug_wojcik
2013,2012-11-05,1159,patriot,Patriot League,East,South,Midwest,West,1.0,matt_langel
2013,2012-11-05,1160,pac_twelve,Pacific-12 Conference,East,South,Midwest,West,1.0,tad_boyle
2013,2012-11-05,1161,mwc,Mountain West Conference,East,South,Midwest,West,1.0,larry_eustachy
2013,2012-11-05,1162,ivy,Ivy League,East,South,Midwest,West,1.0,kyle_smith
2013,2012-11-05,1163,big_east,Big East Conference,East,South,Midwest,West,1.0,kevin_ollie
2013,2012-11-05,1164,meac,Mid-Eastern Athletic Conference,East,South,Midwest,West,1.0,fang_mitchell
2013,2012-11-05,1165,ivy,Ivy League,East,South,Midwest,West,1.0,bill_courtney
2013,2012-11-05,1166,mvc,Missouri Valley Conference,East,South,Midwest,West,1.0,greg_mcdermott
2013,2012-11-05,1167,ind,Independent,East,South,Midwest,West,1.0,rod_barnes
2013,2012-11-05,1168,big_west,Big West Conference,East,South,Midwest,West,1.0,andy_newman
2013,2012-11-05,1169,big_west,Big West Conference,East,South,Midwest,West,1.0,bobby_braswell
2013,2012-11-05,1170,big_sky,Big Sky Conference,East,South,Midwest,West,1.0,brian_katz
2013,2012-11-05,1171,ivy,Ivy League,East,South,Midwest,West,1.0,paul_cormier
2013,2012-11-05,1172,southern,Southern Conference,East,South,Midwest,West,1.0,bob_mckillop
2013,2012-11-05,1173,a_ten,Atlantic 10 Conference,East,South,Midwest,West,1.0,archie_miller
2013,2012-11-05,1174,caa,Colonial Athletic Association,East,South,Midwest,West,1.0,monte_ross
2013,2012-11-05,1175,meac,Mid-Eastern Athletic Conference,East,South,Midwest,West,1.0,greg_jackson
2013,2012-11-05,1176,wac,Western Athletic Conference,East,South,Midwest,West,1.0,joe_scott
2013,2012-11-05,1177,big_east,Big East Conference,East,South,Midwest,West,1.0,oliver_purnell
2013,2012-11-05,1178,horizon,Horizon League,East,South,Midwest,West,1.0,ray_mccallum
2013,2012-11-05,1179,mvc,Missouri Valley Conference,East,South,Midwest,West,1.0,edward_phelps
2013,2012-11-05,1180,caa,Colonial Athletic Association,East,South,Midwest,West,1.0,bruiser_flint
2013,2012-11-05,1181,acc,Atlantic Coast Conference,East,South,Midwest,West,1.0,mike_krzyzewski
2013,2012-11-05,1182,a_ten,Atlantic 10 Conference,East,South,Midwest,West,1.0,jim_ferry
2013,2012-11-05,1183,ovc,Ohio Valley Conference,East,South,Midwest,West,1.0,jay_spoonhour
2013,2012-11-05,1184,ovc,Ohio Valley Conference,East,South,Midwest,West,1.0,jeff_neubauer
2013,2012-11-05,1185,mac,Mid-American Conference,East,South,Midwest,West,1.0,rob_murphy
2013,2012-11-05,1186,big_sky,Big Sky Conference,East,South,Midwest,West,1.0,jim_hayford
2013,2012-11-05,1187,cusa,Conference USA,East,South,Midwest,West,1.0,jeff_lebo
2013,2012-11-05,1188,ovc,Ohio Valley Conference,East,South,Midwest,West,1.0,lennox_forrester
2013,2012-11-05,1189,southern,Southern Conference,East,South,Midwest,West,1.0,matt_matheny
2013,2012-11-05,1190,a_sun,Atlantic Sun Conference,East,South,Midwest,West,1.0,murry_bartow
2013,2012-11-05,1191,mvc,Missouri Valley Conference,East,South,Midwest,West,1.0,marty_simmons
2013,2012-11-05,1192,nec,Northeast Conference,East,South,Midwest,West,1.0,greg_vetrone
2013,2012-11-05,1193,maac,Metro Atlantic Athletic Conference,East,South,Midwest,West,1.0,sydney_johnson
2013,2012-11-05,1194,sun_belt,Sun Belt Conference,East,South,Midwest,West,1.0,mike_jarvis
2013,2012-11-05,1195,a_sun,Atlantic Sun Conference,East,South,Midwest,West,1.0,andy_enfield
2013,2012-11-05,1196,sec,Southeastern Conference,East,South,Midwest,West,1.0,billy_donovan
2013,2012-11-05,1197,meac,Mid-Eastern Athletic Conference,East,South,Midwest,West,1.0,clemon_johnson
2013,2012-11-05,1198,sun_belt,Sun Belt Conference,East,South,Midwest,West,1.0,richard_pitino
2013,2012-11-05,1199,acc,Atlantic Coast Conference,East,South,Midwest,West,1.0,leonard_hamilton
2013,2012-11-05,1200,a_ten,Atlantic 10 Conference,East,South,Midwest,West,1.0,tom_pecora
