Season,DayNum,WTeamID,LTeamID,WScore,LScore,LocG,LocC,LocH,LocA
2015,117,1139,1177,67,53,1,,0,1
2015,117,1140,1211,73,70,1,,0,1
2015,117,1146,1368,74,72,1,,1,0
2015,117,1149,1219,97,93,1,,1,0
2015,117,1150,1349,77,76,1,,0,1
2015,117,1151,1422,61,58,1,,0,1
2015,117,1152,1430,65,44,1,,1,0
2015,117,1153,1408,63,47,1,,0,1
2015,117,1155,1210,70,63,1,,1,0
2015,117,1159,1250,61,55,1,,1,0
2015,117,1164,1288,88,77,1,,0,1
2015,117,1169,1415,83,76,1,,1,0
2015,117,1170,1340,73,60,1,,0,1
2015,117,1171,1165,56,45,1,,0,1
2015,117,1172,1203,77,66,1,,1,0
2015,117,1173,1433,59,55,1,,0,1
2015,117,1174,1406,65,60,1,,0,1
2015,117,1180,1456,80,66,1,,0,1
2015,117,1181,1393,73,54,1,,1,0
2015,117,1184,1399,70,67,1,,1,0
2015,117,1187,1416,71,66,1,,0,1
2015,117,1189,1423,74,55,1,,1,0
2015,117,1192,1148,73,66,1,,1,0
2015,117,1196,1397,66,49,1,,1,0
2015,117,1201,1307,59,55,1,,1,0
2015,117,1206,1387,78,50,1,,0,1
2015,117,1208,1281,68,44,1,,1,0
2015,117,1209,1407,75,64,1,,0,1
2015,117,1214,1224,68,67,1,,0,1
2015,117,1217,1162,80,70,1,,0,1
2015,117,1221,1131,77,70,1,,0,1
2015,117,1225,1286,80,73,1,,1,0
2015,117,1227,1460,61,46,1,,1,0
2015,117,1228,1321,86,60,1,,1,0
2015,117,1229,1191,69,67,1,,0,1
2015,117,1232,1133,60,52,1,,0,1
2015,117,1234,1336,81,77,1,,0,1
2015,117,1236,1442,84,64,1,,1,0
2015,117,1238,1290,73,49,1,,1,0
2015,117,1239,1195,75,67,1,,1,0
2015,117,1241,1220,82,73,1,,1,0
2015,117,1242,1400,69,64,1,,1,0
2015,117,1243,1235,70,69,1,,1,0
2015,117,1246,1116,84,67,1,,1,0
2015,117,1248,1119,74,64,1,,1,0
2015,117,1249,1230,79,66,1,,1,0
2015,117,1252,1244,94,75,1,,1,0
2015,117,1253,1168,70,47,1,,1,0
2015,117,1255,1144,70,65,1,,1,0
2015,117,1256,1427,76,66,1,,1,0
2015,117,1257,1199,81,59,1,,0,1
2015,117,1260,1283,65,51,1,,1,0
2015,117,1261,1279,73,63,1,,1,0
2015,117,1267,1194,79,63,1,,1,0
2015,117,1268,1276,66,56,1,,1,0
2015,117,1269,1200,82,74,1,,1,0
2015,117,1270,1311,83,78,1,,1,0
2015,117,1271,1175,69,65,1,,0,1
2015,117,1273,1190,69,64,1,,1,0
2015,117,1282,1213,70,65,1,,1,0
2015,117,1285,1186,77,76,1,,0,1
2015,117,1287,1240,87,55,1,,1,0
2015,117,1291,1447,74,64,1,,1,0
2015,117,1293,1404,73,67,1,,0,1
2015,117,1294,1319,76,74,1,,1,0
2015,117,1296,1141,73,55,1,,1,0
2015,117,1297,1367,84,65,1,,1,0
2015,117,1298,1259,57,47,1,,0,1
2015,117,1299,1197,77,65,1,,1,0
2015,117,1300,1126,72,49,1,,1,0
2015,117,1303,1237,87,80,1,,0,1
2015,117,1305,1363,62,51,1,,1,0
2015,117,1306,1263,65,56,1,,1,0
2015,117,1309,1101,75,55,1,,1,0
2015,117,1314,1274,73,64,1,,0,1
2015,117,1316,1391,86,71,1,,1,0
2015,117,1318,1158,65,56,1,,0,1
2015,117,1328,1395,67,60,1,,1,0
2015,117,1330,1317,70,57,1,,0,1
2015,117,1331,1176,60,57,1,,1,0
2015,117,1337,1258,65,49,1,,1,0
2015,117,1341,1105,75,72,1,,0,1
2015,117,1343,1135,80,62,1,,0,1
2015,117,1347,1205,72,62,1,,1,0
2015,117,1348,1247,59,56,1,,0,1
2015,117,1350,1386,63,57,1,,0,1
2015,117,1352,1384,71,70,1,,1,0
2015,117,1356,1179,63,57,1,,1,0
2015,117,1357,1254,84,73,1,,1,0
2015,117,1359,1440,80,69,1,,0,1
2015,117,1360,1339,78,66,1,,0,1
2015,117,1362,1334,65,55,1,,1,0
2015,117,1364,1414,54,51,1,,1,0
2015,117,1365,1388,71,70,1,,1,0
2015,117,1366,1354,68,57,1,,0,1
2015,117,1369,1122,89,65,1,,1,0
2015,117,1370,1167,53,43,1,,1,0
2015,117,1371,1166,67,66,1,,1,0
2015,117,1372,1223,102,87,1,,0,1
2015,117,1376,1280,81,68,1,,1,0
2015,117,1377,1355,80,64,1,,1,0
2015,117,1379,1431,63,60,1,,1,0
2015,117,1380,1108,71,63,1,,1,0
2015,117,1381,1315,71,65,1,,0,1
2015,117,1382,1182,92,75,1,,1,0
2015,117,1385,1207,81,70,1,,1,0
2015,117,1392,1216,74,59,1,,0,1
2015,117,1394,1358,61,59,1,,1,0
2015,117,1401,1120,80,55,1,,1,0
2015,117,1402,1117,70,60,1,,1,0
2015,117,1403,1329,63,62,1,,1,0
2015,117,1405,1123,70,59,1,,1,0
2015,117,1409,1272,74,72,1,,0,1
2015,117,1411,1106,58,49,1,,0,1
2015,117,1412,1292,100,95,1,,1,0
2015,117,1413,1142,66,56,1,,0,1
2015,117,1418,1204,68,58,1,,1,0
2015,117,1421,1251,95,77,1,,0,1
2015,117,1424,1461,69,57,1,,1,0
2015,117,1425,1449,70,55,1,,1,0
2015,117,1426,1114,82,73,1,,1,0
2015,117,1429,1102,74,60,1,,0,1
2015,117,1435,1104,73,66,1,,1,0
2015,117,1437,1462,78,66,1,,0,1
2015,117,1438,1439,69,57,1,,1,0
2015,117,1441,1154,67,54,1,,0,1
2015,117,1443,1198,77,61,1,,1,0
2015,117,1444,1185,80,72,1,,1,0
2015,117,1451,1226,61,57,1,,1,0
2015,117,1453,1324,83,63,1,,1,0
2015,117,1454,1464,82,74,1,,0,1
2015,117,1455,1320,74,60,1,,1,0
2015,117,1457,1342,80,53,1,,1,0
2015,117,1459,1202,62,60,1,,0,1
2015,117,1463,1335,55,50,1,,1,0
2015,118,1143,1333,73,56,1,,1,0
2015,118,1160,1113,87,81,1,,1,0
2015,118,1163,1374,81,73,1,,1,0
2015,118,1222,1378,72,55,1,,1,0
2015,118,1264,1346,69,65,1,,1,0
2015,118,1284,1373,63,57,1,,1,0
2015,118,1310,1193,57,56,1,,1,0
2015,118,1326,1345,65,61,1,,1,0
2015,118,1332,1390,73,70,1,,0,1
2015,118,1344,1266,77,66,1,,1,0
2015,118,1351,1265,59,49,1,,1,0
2015,118,1389,1233,68,60,1,,1,0
2015,118,1417,1450,72,67,1,,1,0
2015,118,1448,1338,69,66,1,,1,0
2015,118,1458,1277,68,61,1,,1,0
2015,119,1115,1238,64,62,1,,1,0
2015,119,1130,1439,66,59,1,,0,1
2015,119,1175,1214,85,75,1,,1,0
2015,119,1224,1313,61,59,1,,1,0
2015,119,1235,1328,77,70,1,,1,0
2015,119,1270,1249,70,69,1,,1,0
2015,119,1290,1212,66,62,1,,1,0
2015,119,1299,1126,67,50,1,,1,0
2015,119,1300,1366,62,49,1,,0,1
2015,119,1311,1309,89,79,1,,0,1
2015,119,1322,1368,92,79,1,,1,0
2015,119,1341,1106,67,65,1,,0,1
2015,119,1358,1146,76,49,1,,1,0
2015,119,1372,1230,83,62,1,,1,0
2015,119,1400,1124,61,59,1,,1,0
2015,119,1411,1105,77,75,1,,0,1
2015,119,1438,1393,59,47,1,,0,1
2015,120,1101,1223,83,71,1,,1,0
2015,120,1138,1325,93,66,1,,1,0
2015,120,1141,1405,85,77,1,,1,0
2015,120,1173,1348,75,59,1,,1,0
2015,120,1178,1464,77,67,1,,1,0
2015,120,1185,1123,67,60,1,,0,1
2015,120,1195,1239,81,63,1,,1,0
2015,120,1196,1401,66,62,1,,1,0
2015,120,1207,1139,60,54,1,,0,1
2015,120,1221,1259,62,45,1,,1,0
2015,120,1227,1460,60,57,1,,1,0
2015,120,1234,1231,77,63,1,,0,1
2015,120,1242,1452,76,69,1,,1,0
2015,120,1245,1132,81,80,1,,0,1
2015,120,1246,1208,72,64,1,,0,1
2015,120,1252,1297,76,73,1,,0,1
2015,120,1268,1353,60,50,1,,0,1
2015,120,1275,1103,70,63,1,,1,0
2015,120,1279,1104,82,74,1,,0,1
2015,120,1281,1120,63,61,1,,1,0
2015,120,1296,1444,65,63,1,,1,0
2015,120,1298,1119,56,52,1,,1,0
2015,120,1301,1155,66,61,1,,0,1
2015,120,1303,1315,80,78,1,,0,1
2015,120,1314,1210,81,49,1,,0,1
2015,120,1316,1391,81,67,1,,1,0
2015,120,1321,1276,82,78,1,,1,0
2015,120,1367,1244,90,54,1,,1,0
2015,120,1437,1166,76,72,1,,0,1
2015,121,1107,1263,83,66,1,,1,0
2015,121,1129,1363,68,51,1,,0,1
2015,121,1136,1357,91,85,1,,1,0
2015,121,1153,1409,56,47,1,,0,1
2015,121,1161,1305,78,62,1,,0,1
2015,121,1181,1448,94,51,1,,1,0
2015,121,1182,1200,81,66,1,,0,1
2015,121,1183,1188,78,66,1,,0,0
2015,121,1201,1102,68,66,1,,1,0
2015,121,1203,1206,67,51,1,,0,1
2015,121,1205,1144,72,64,1,,0,0
2015,121,1222,1408,68,63,1,,0,1
2015,121,1228,1304,69,57,1,,1,0
2015,121,1255,1342,65,61,1,,0,0
2015,121,1274,1338,67,63,1,,0,1
2015,121,1277,1345,72,66,1,,1,0
2015,121,1287,1369,79,74,1,,0,0
2015,121,1306,1216,67,63,1,,1,0
2015,121,1308,1410,69,48,1,,0,1
2015,121,1312,1224,71,62,1,,1,0
2015,121,1323,1257,71,59,1,,0,1
2015,121,1326,1336,77,67,1,,0,1
2015,121,1329,1395,82,70,1,,1,0
2015,121,1332,1333,65,62,1,,0,1
2015,121,1344,1371,79,66,1,,0,1
2015,121,1350,1269,56,53,1,,0,1
2015,121,1352,1447,91,68,1,,1,0
2015,121,1361,1424,60,58,1,,0,1
2015,121,1364,1218,98,90,1,,0,1
2015,121,1378,1416,74,45,1,,1,0
2015,121,1382,1387,64,48,1,,0,1
2015,121,1383,1254,79,70,1,,1,0
2015,121,1384,1291,73,58,1,,0,1
2015,121,1385,1266,67,51,1,,0,1
2015,121,1386,1247,55,50,1,,1,0
2015,121,1392,1127,62,57,1,,1,0
2015,121,1397,1261,78,63,1,,0,1
2015,121,1417,1425,85,74,1,,1,0
2015,121,1421,1251,80,70,1,,0,0
2015,121,1435,1280,66,56,1,,1,0
2015,121,1436,1420,66,39,1,,1,0
2015,121,1461,1429,76,53,1,,1,0
2015,122,1106,1212,78,46,1,,0,1
2015,122,1110,1250,68,62,1,,0,1
2015,122,1111,1402,67,64,1,,1,0
2015,122,1112,1143,99,60,1,,1,0
2015,122,1113,1390,67,62,1,,1,0
2015,122,1116,1376,78,74,1,,0,1
2015,122,1125,1183,97,64,1,,0,0
2015,122,1126,1354,72,62,1,,1,0
2015,122,1133,1179,52,50,1,,0,0
2015,122,1137,1221,90,83,1,,1,0
2015,122,1159,1298,72,62,1,,1,0
2015,122,1160,1449,64,47,1,,0,1
2015,122,1172,1433,82,55,1,,1,0
2015,122,1175,1164,104,92,1,,0,1
2015,122,1186,1226,85,81,1,,0,1
2015,122,1194,1412,62,59,1,,1,0
2015,122,1197,1366,64,57,1,,1,0
2015,122,1198,1292,59,54,1,,1,0
2015,122,1204,1426,76,64,1,,1,0
2015,122,1209,1419,58,50,1,,0,1
2015,122,1230,1101,64,52,1,,1,0
2015,122,1238,1105,72,54,1,,1,0
2015,122,1248,1131,89,64,1,,1,0
2015,122,1253,1169,69,58,1,,1,0
2015,122,1256,1379,72,61,1,,1,0
2015,122,1265,1346,80,74,1,,0,0
2015,122,1271,1288,89,76,1,,1,0
2015,122,1272,1163,54,53,1,,0,1
2015,122,1287,1404,76,65,1,,0,0
2015,122,1300,1299,69,58,1,,1,0
2015,122,1309,1368,85,79,1,,1,0
2015,122,1311,1146,77,70,1,,1,0
2015,122,1313,1214,80,69,1,,0,1
2015,122,1316,1252,71,57,1,,1,0
2015,122,1319,1340,58,51,1,,1,0
2015,122,1330,1267,67,50,1,,1,0
2015,122,1349,1427,76,74,1,,0,1
2015,122,1356,1283,55,48,1,,0,0
2015,122,1358,1249,67,61,1,,0,1
2015,122,1367,1195,63,62,1,,0,1
2015,122,1372,1322,92,66,1,,1,0
2015,122,1373,1310,71,54,1,,1,0
2015,122,1375,1117,81,76,1,,0,1
2015,122,1380,1341,77,73,1,,0,1
2015,122,1381,1170,69,65,1,,1,0
2015,122,1389,1193,63,33,1,,0,0
2015,122,1394,1223,85,72,1,,1,0
2015,122,1396,1187,70,56,1,,0,1
2015,122,1411,1108,94,73,1,,1,0
2015,122,1413,1415,61,59,1,,1,0
2015,122,1414,1168,68,62,1,,1,0
2015,122,1418,1114,75,69,1,,1,0
2015,122,1428,1450,67,59,1,,0,1
2015,122,1431,1317,83,60,1,,1,0
2015,122,1443,1150,88,84,1,,0,1
2015,122,1451,1225,74,63,1,,1,0
2015,122,1458,1278,76,63,1,,0,1
2015,123,1115,1290,94,75,1,,0,1
2015,123,1124,1403,77,74,1,,1,0
2015,123,1125,1184,53,52,1,,0,0
2015,123,1138,1132,77,75,1,,1,0
2015,123,1156,1178,70,53,1,,0,0
2015,123,1157,1421,74,57,1,,1,0
2015,123,1158,1180,56,48,1,,0,0
2015,123,1171,1135,75,69,1,,1,0
2015,123,1185,1405,85,59,1,,1,0
2015,123,1189,1406,74,69,1,,0,0
2015,123,1202,1154,73,56,1,,0,0
2015,123,1205,1219,72,71,1,,0,0
2015,123,1227,1324,72,69,1,,0,0
2015,123,1229,1191,71,67,1,,0,0
2015,123,1245,1103,79,77,1,,1,0
2015,123,1255,1149,68,60,1,,0,0
2015,123,1260,1232,81,53,1,,0,0
2015,123,1293,1287,80,77,1,,0,0
2015,123,1296,1123,71,67,1,,0,1
2015,123,1320,1133,71,46,1,,0,0
2015,123,1325,1275,95,65,1,,1,0
2015,123,1335,1162,54,46,1,,1,0
2015,123,1343,1165,66,53,1,,1,0
2015,123,1362,1334,62,58,1,,0,0
2015,123,1365,1258,85,54,1,,0,0
2015,123,1422,1359,81,76,1,,0,0
2015,123,1444,1141,74,62,1,,1,0
2015,123,1455,1356,56,45,1,,0,0
2015,123,1457,1347,67,66,1,,0,0
2015,123,1463,1217,62,52,1,,0,1
2015,124,1104,1401,61,60,1,,0,1
2015,124,1105,1212,70,66,1,,0,1
2015,124,1106,1238,62,42,1,,0,1
2015,124,1111,1426,72,60,1,,1,0
2015,124,1112,1390,91,69,1,,1,0
2015,124,1113,1143,74,70,1,,1,0
2015,124,1125,1293,88,87,1,,0,0
2015,124,1129,1201,71,52,1,,1,0
2015,124,1130,1448,79,61,1,,1,0
2015,124,1139,1344,68,64,1,,0,1
2015,124,1140,1365,78,76,1,,0,0
2015,124,1150,1267,86,73,1,,1,0
2015,124,1157,1205,73,70,1,,1,0
2015,124,1161,1429,75,70,1,,0,1
2015,124,1171,1463,59,58,1,,1,0
2015,124,1172,1182,107,78,1,,0,1
2015,124,1181,1314,84,77,1,,0,1
2015,124,1186,1451,79,71,1,,0,1
2015,124,1198,1412,70,66,1,,1,0
2015,124,1199,1338,61,52,1,,1,0
2015,124,1202,1151,69,67,1,,0,0
2015,124,1203,1269,87,65,1,,1,0
2015,124,1207,1371,73,67,1,,1,0
2015,124,1208,1120,64,61,1,,0,1
2015,124,1209,1204,72,55,1,,1,0
2015,124,1211,1362,81,72,1,,0,0
2015,124,1213,1370,83,70,1,,1,0
2015,124,1217,1135,72,62,1,,1,0
2015,124,1218,1168,91,70,1,,0,1
2015,124,1220,1241,74,57,1,,0,0
2015,124,1223,1230,78,77,1,,1,0
2015,124,1226,1225,67,65,1,,1,0
2015,124,1229,1455,65,62,1,,0,0
2015,124,1233,1373,74,71,1,,0,0
2015,124,1234,1321,69,52,1,,1,0
2015,124,1235,1395,89,76,1,,0,1
2015,124,1246,1196,67,50,1,,1,0
2015,124,1247,1173,55,53,1,,1,0
2015,124,1253,1415,59,58,1,,0,1
2015,124,1257,1438,59,57,1,,1,0
2015,124,1261,1116,81,78,1,,0,1
2015,124,1264,1265,74,58,1,,0,0
2015,124,1266,1177,58,48,1,,1,0
2015,124,1273,1440,89,61,1,,0,0
2015,124,1274,1439,82,61,1,,0,1
2015,124,1276,1353,79,69,1,,1,0
2015,124,1277,1231,74,72,1,,0,1
2015,124,1280,1281,52,43,1,,1,0
2015,124,1284,1145,60,54,1,,0,0
2015,124,1285,1286,70,54,1,,0,1
2015,124,1292,1194,77,54,1,,0,1
2015,124,1294,1315,72,71,1,,1,0
2015,124,1295,1176,61,50,1,,0,0
2015,124,1301,1393,71,57,1,,1,0
2015,124,1307,1461,52,49,1,,1,0
2015,124,1308,1152,61,57,1,,1,0
2015,124,1311,1368,75,69,1,,0,1
2015,124,1318,1174,67,64,1,,0,0
2015,124,1319,1170,70,68,1,,1,0
2015,124,1320,1260,63,49,1,,0,0
2015,124,1322,1309,88,78,1,,1,0
2015,124,1323,1155,81,67,1,,1,0
2015,124,1328,1242,75,73,1,,1,0
2015,124,1330,1443,75,52,1,,1,0
2015,124,1335,1165,79,72,1,,1,0
2015,124,1337,1360,50,47,1,,0,0
2015,124,1339,1388,69,52,1,,0,0
2015,124,1340,1381,86,73,1,,0,1
2015,124,1341,1108,83,80,1,,1,0
2015,124,1343,1162,85,83,1,,1,0
2015,124,1345,1228,63,58,1,,1,0
2015,124,1348,1386,78,68,1,,1,0
2015,124,1350,1387,67,51,1,,1,0
2015,124,1352,1136,66,53,1,,1,0
2015,124,1355,1442,87,50,1,,0,0
2015,124,1361,1305,67,43,1,,1,0
2015,124,1364,1142,64,56,1,,1,0
2015,124,1372,1358,64,55,1,,1,0
2015,124,1375,1407,96,93,1,,1,0
2015,124,1376,1397,60,49,1,,0,1
2015,124,1382,1200,66,52,1,,1,0
2015,124,1383,1384,62,48,1,,1,0
2015,124,1389,1351,68,59,1,,0,0
2015,124,1394,1101,58,27,1,,1,0
2015,124,1396,1163,75,63,1,,1,0
2015,124,1400,1243,62,49,1,,1,0
2015,124,1408,1378,67,63,1,,0,1
2015,124,1410,1282,53,51,1,,1,0
2015,124,1411,1380,88,78,1,,1,0
2015,124,1413,1414,80,61,1,,1,0
2015,124,1418,1117,81,57,1,,0,1
2015,124,1419,1402,56,53,1,,1,0
2015,124,1423,1158,79,53,1,,0,0
2015,124,1424,1363,71,58,1,,0,1
2015,124,1427,1317,69,68,1,,1,0
2015,124,1430,1167,74,69,1,,1,0
2015,124,1431,1349,68,65,1,,1,0
2015,124,1433,1206,71,60,1,,1,0
2015,124,1434,1156,60,55,1,,1,0
2015,124,1435,1279,86,77,1,,0,1
2015,124,1437,1385,105,68,1,,1,0
2015,124,1441,1190,67,61,1,,0,0
2015,124,1449,1428,77,68,1,,1,0
2015,124,1450,1160,96,91,1,,1,0
2015,124,1452,1329,81,72,1,,1,0
2015,124,1453,1227,70,56,1,,0,0
2015,124,1456,1189,72,59,1,,0,0
2015,124,1457,1255,71,58,1,,0,0
2015,124,1459,1422,70,52,1,,0,0
2015,124,1462,1166,74,73,1,,0,1
2015,125,1107,1306,60,58,1,,1,0
2015,125,1110,1159,73,62,1,,0,1
2015,125,1153,1272,77,65,1,,1,0
2015,125,1157,1457,81,70,1,,0,0
2015,125,1202,1273,52,49,1,,0,0
2015,125,1222,1187,72,54,1,,1,0
2015,125,1233,1284,95,77,1,,0,0
2015,125,1248,1137,80,74,1,,0,1
2015,125,1264,1389,65,48,1,,0,0
2015,125,1268,1304,64,61,1,,0,1
2015,125,1270,1146,70,68,1,,1,0
2015,125,1316,1367,63,57,1,,1,0
2015,125,1318,1423,78,71,1,,0,0
2015,125,1320,1229,69,60,1,,0,0
2015,125,1331,1237,58,56,1,,0,0
2015,125,1336,1278,79,76,1,,0,1
2015,125,1374,1409,67,62,1,,1,0
2015,125,1377,1236,82,73,1,,0,0
2015,125,1392,1436,79,77,1,,0,1
2015,125,1456,1220,92,91,1,,0,0
2015,125,1458,1326,72,48,1,,0,1
2015,125,1459,1441,73,61,1,,0,0
2015,126,1103,1296,76,52,1,,1,0
2015,126,1132,1123,88,75,1,,1,0
2015,126,1140,1339,84,70,1,,0,0
2015,126,1175,1366,64,58,1,,0,0
2015,126,1185,1275,62,61,1,,1,0
2015,126,1211,1337,79,61,1,,0,0
2015,126,1214,1288,91,71,1,,0,0
2015,126,1264,1233,79,69,1,,0,0
2015,126,1295,1331,60,56,1,,0,0
2015,126,1318,1456,72,61,1,,0,0
2015,126,1355,1377,78,65,1,,0,0
2015,126,1444,1325,82,74,1,,1,0
2015,126,1459,1202,67,64,1,,0,0
2015,127,1108,1212,66,52,1,,0,0
2015,127,1130,1210,66,65,1,,0,0
2015,127,1164,1126,64,60,1,,0,0
2015,127,1211,1140,91,75,1,,0,0
2015,127,1295,1355,57,56,1,,0,0
2015,127,1343,1335,73,52,1,,0,1
2015,127,1352,1383,66,63,1,,0,1
2015,127,1354,1299,63,54,1,,0,0
2015,127,1434,1453,54,44,1,,1,0
2015,127,1439,1448,81,80,1,,0,0
2015,128,1102,1307,68,61,1,,0,0
2015,128,1103,1444,58,45,1,,0,0
2015,128,1106,1290,93,81,1,,0,0
2015,128,1120,1280,74,68,1,,0,0
2015,128,1143,1450,84,59,1,,0,0
2015,128,1160,1333,78,71,1,,0,0
2015,128,1166,1177,78,63,1,,0,0
2015,128,1182,1387,61,55,1,,0,0
2015,128,1185,1132,73,67,1,,0,0
2015,128,1198,1427,57,54,1,,0,0
2015,128,1199,1155,76,73,1,,0,0
2015,128,1200,1206,71,65,1,,0,0
2015,128,1248,1110,65,63,1,,1,0
2015,128,1266,1371,78,56,1,,0,0
2015,128,1270,1368,62,60,1,,0,0
2015,128,1274,1439,59,49,1,,0,0
2015,128,1278,1353,80,68,1,,0,0
2015,128,1292,1150,63,60,1,,0,0
2015,128,1300,1164,91,43,1,,0,0
2015,128,1301,1338,81,70,1,,0,0
2015,128,1309,1311,82,73,1,,0,0
2015,128,1313,1354,68,54,1,,0,0
2015,128,1314,1130,81,63,1,,0,0
2015,128,1336,1304,68,65,1,,0,0
2015,128,1349,1317,82,54,1,,0,0
2015,128,1376,1281,63,54,1,,0,0
2015,128,1390,1449,71,69,1,,0,0
2015,128,1395,1243,67,65,1,,0,0
2015,128,1400,1403,65,53,1,,0,0
2015,128,1411,1108,95,74,1,,0,0
2015,128,1424,1305,67,46,1,,1,0
2015,128,1425,1113,67,64,1,,0,0
2015,128,1443,1267,59,45,1,,0,0
2015,129,1103,1245,53,51,1,,0,0
2015,129,1112,1143,73,51,1,,0,0
2015,129,1120,1401,66,59,1,,0,0
2015,129,1124,1452,80,70,1,,0,0
2015,129,1129,1102,80,68,1,,0,0
2015,129,1161,1201,71,59,1,,0,0
2015,129,1163,1378,69,43,1,,1,0
2015,129,1167,1430,55,40,1,,0,0
2015,129,1170,1340,70,60,1,,0,0
2015,129,1175,1224,65,60,1,,0,0
2015,129,1181,1301,77,53,1,,0,0
2015,129,1186,1225,91,83,1,,0,0
2015,129,1187,1416,81,80,1,,0,0
2015,129,1196,1104,69,61,1,,0,0
2015,129,1203,1182,73,55,1,,0,0
2015,129,1207,1166,60,55,1,,0,0
2015,129,1214,1271,76,71,1,,0,0
2015,129,1218,1253,79,72,1,,0,0
2015,129,1222,1408,66,60,1,,0,0
2015,129,1231,1321,71,56,1,,0,0
2015,129,1235,1400,69,67,1,,0,0
2015,129,1242,1395,64,59,1,,0,0
2015,129,1247,1269,76,69,1,,0,0
2015,129,1256,1349,70,64,1,,0,0
2015,129,1276,1228,73,55,1,,0,0
2015,129,1282,1410,70,61,1,,0,0
2015,129,1285,1451,76,73,1,,1,0
2015,129,1292,1330,59,52,1,,0,0
2015,129,1314,1257,70,60,1,,0,0
2015,129,1319,1294,63,57,1,,0,0
2015,129,1322,1270,96,89,1,,0,0
2015,129,1323,1274,70,63,1,,0,0
2015,129,1326,1278,79,73,1,,0,0
2015,129,1328,1329,64,49,1,,0,0
2015,129,1332,1160,93,85,1,,0,0
2015,129,1336,1234,67,58,1,,0,0
2015,129,1341,1238,62,56,1,,0,0
2015,129,1344,1385,74,57,1,,0,0
2015,129,1361,1424,67,64,1,,0,0
2015,129,1364,1142,54,50,1,,0,0
2015,129,1370,1152,49,45,1,,0,0
2015,129,1375,1114,57,55,1,,0,0
2015,129,1376,1279,60,58,1,,0,0
2015,129,1380,1105,64,60,1,,0,0
2015,129,1382,1386,60,49,1,,0,0
2015,129,1394,1309,61,58,1,,0,0
2015,129,1397,1435,67,61,1,,0,0
2015,129,1402,1426,68,62,1,,0,0
2015,129,1405,1185,78,67,1,,0,0
2015,129,1412,1443,53,52,1,,0,0
2015,129,1413,1169,71,67,1,,0,0
2015,129,1414,1415,63,54,1,,0,0
2015,129,1417,1425,96,70,1,,0,0
2015,129,1428,1390,80,56,1,,0,0
2015,129,1431,1198,83,71,1,,0,0
2015,129,1433,1200,63,57,1,,0,0
2015,129,1437,1266,84,49,1,,0,0
2015,129,1438,1199,58,44,1,,0,0
2015,129,1461,1429,67,65,1,,0,0
2015,129,1462,1139,67,61,1,,0,0
2015,130,1112,1417,70,64,1,,0,0
2015,130,1116,1397,80,72,1,,0,0
2015,130,1120,1261,73,70,1,,0,0
2015,130,1138,1103,68,59,1,,0,0
2015,130,1141,1405,75,66,1,,0,0
2015,130,1163,1153,57,54,1,,0,0
2015,130,1172,1247,67,66,1,,0,0
2015,130,1173,1382,75,71,1,,0,0
2015,130,1175,1300,63,57,1,,0,0
2015,130,1186,1170,91,83,1,,0,0
2015,130,1208,1376,74,62,1,,0,0
2015,130,1214,1313,75,64,1,,0,0
2015,130,1218,1413,65,58,1,,0,0
2015,130,1235,1328,67,65,1,,0,0
2015,130,1242,1124,62,52,1,,0,0
2015,130,1246,1196,64,49,1,,0,0
2015,130,1268,1231,75,69,1,,0,0
2015,130,1277,1326,76,67,1,,0,0
2015,130,1285,1319,61,59,1,,1,0
2015,130,1292,1431,53,50,1,,0,0
2015,130,1308,1167,57,53,1,,0,0
2015,130,1314,1438,71,67,1,,0,0
2015,130,1323,1181,74,64,1,,0,0
2015,130,1332,1428,67,64,1,,0,0
2015,130,1345,1336,64,59,1,,0,0
2015,130,1348,1203,71,58,1,,0,0
2015,130,1358,1394,70,67,1,,0,0
2015,130,1361,1161,56,43,1,,0,0
2015,130,1370,1282,69,63,1,,0,0
2015,130,1372,1322,91,79,1,,0,0
2015,130,1374,1187,74,68,1,,0,0
2015,130,1380,1106,68,66,1,,0,0
2015,130,1396,1272,80,75,1,,0,0
2015,130,1409,1222,59,51,1,,0,0
2015,130,1411,1341,90,77,1,,0,0
2015,130,1412,1256,72,62,1,,0,0
2015,130,1414,1364,72,63,1,,0,0
2015,130,1418,1402,53,43,1,,0,0
2015,130,1419,1375,77,59,1,,0,0
2015,130,1433,1350,70,67,1,,0,0
2015,130,1437,1344,63,61,1,,0,0
2015,130,1458,1276,71,60,1,,0,0
2015,130,1461,1129,71,66,1,,0,0
2015,130,1462,1207,65,63,1,,0,0
2015,131,1107,1392,51,50,1,,1,0
2015,131,1112,1332,80,52,1,,0,0
2015,131,1116,1208,60,49,1,,0,0
2015,131,1138,1141,89,84,1,,0,0
2015,131,1163,1409,47,42,1,,0,0
2015,131,1173,1348,56,52,1,,0,0
2015,131,1186,1285,69,65,1,,0,1
2015,131,1204,1419,44,43,1,,0,0
2015,131,1209,1418,83,79,1,,0,0
2015,131,1214,1175,82,61,1,,0,0
2015,131,1217,1463,53,51,1,,0,0
2015,131,1235,1242,70,66,1,,0,0
2015,131,1246,1120,91,67,1,,0,0
2015,131,1277,1268,62,58,1,,0,0
2015,131,1308,1370,80,61,1,,0,0
2015,131,1323,1314,90,82,1,,0,0
2015,131,1372,1358,83,70,1,,0,0
